gauge_id,model_type,delta_512_minus_128_eval_nse,delta_512_minus_128_eval_kge,delta_512_minus_128_beta_de_distance
28116,rrmpg_hbvedu,-0.0492854824897368,-0.0149168442914005,-0.10157960260088683
28117,rrmpg_gr4j,0.10221685793596771,0.05848461886393458,-0.09255890427999924
29002,rrmpg_gr4j,0.021939841415134997,0.06269734657619674,-0.8419702302933398
29002,rrmpg_hbvedu,0.006487165821873919,0.022258273417000707,-0.8837867137255775
29003,rrmpg_gr4j,0.02642944896365873,0.03140049549184343,-0.007334922414092393
29003,rrmpg_hbvedu,0.018249376496642655,0.01974297400703151,-0.2962173065961444
29005,rrmpg_gr4j,0.1124622480627642,0.1547100802927941,-0.5195682997110074
29005,rrmpg_hbvedu,0.0039633326381430245,0.0046272297914592975,-0.04841922558733902
29009,rrmpg_gr4j,-0.08863152785946243,-0.03225276845082892,0.29843940074400876
29009,rrmpg_hbvedu,0.0044730932348733266,-0.02857108242199713,0.041299239986016145
30001,rrmpg_gr4j,-0.11067280701843407,-0.027960178401737368,0.16289762207253294
30001,rrmpg_hbvedu,-0.016645555951657398,-0.013823260652293223,0.047700034557260684
30004,rrmpg_gr4j,0.0846820590429348,0.10943374313588317,0.15142655504628705
30004,rrmpg_hbvedu,-0.003680672279658792,-0.0160580859417776,-0.5259279574634812
30005,rrmpg_gr4j,0.26807878698080273,0.2731292711333134,-0.29099337115970825
30005,rrmpg_hbvedu,0.040326766103912615,0.024969517609018332,0.44087302173041776
30011,rrmpg_gr4j,-0.05568668859364151,-0.1021334889406284,0.03892349204574988
30011,rrmpg_hbvedu,-0.03568328429084311,-0.019463667762049552,-0.02449889846391251
30012,rrmpg_gr4j,0.0645069836175573,0.0730992572206601,0.1868573350771751
30012,rrmpg_hbvedu,0.0038669748412041294,0.001490661655607961,-0.041250834809017034
30014,rrmpg_hbvedu,-0.007551597937991983,-0.008109785135496594,0.044576598188244776
30015,rrmpg_gr4j,0.029821441018278605,0.09297578382573479,-1.1315890629332341
30015,rrmpg_hbvedu,-0.005682162004148117,0.01944100193934728,-0.7093205224805277
31002,rrmpg_hbvedu,-0.008564446999897002,-0.0019271872107213817,-0.14965993137391065
31006,rrmpg_gr4j,0.0686779454749348,0.10912093192074013,-0.25464322178195375
31006,rrmpg_hbvedu,-0.000422624583267861,-0.002201181739308722,0.3619082944747374
31010,rrmpg_gr4j,-0.1316064418508764,-0.20710202742077471,-0.3572103286334132
31010,rrmpg_hbvedu,-0.0005962286117369153,0.0019417577172098355,-0.10121878847782018
31021,rrmpg_gr4j,-0.012849285244586006,-0.0122360180599968,-0.08343398301307298
31021,rrmpg_hbvedu,0.015398962549093564,0.036060593582591394,-0.12413743497307445
31023,rrmpg_hbvedu,0.0014390757004323906,-0.037654368729752696,0.017774737632446747
31025,rrmpg_gr4j,0.02270315018544669,-0.0259213005399591,-0.15638494901526212
31025,rrmpg_hbvedu,0.04414745660641439,0.06620909191307894,0.327633901248485
32003,rrmpg_gr4j,0.1344412122751732,0.2543987694897001,-0.24211035672532943
32003,rrmpg_hbvedu,-0.029516560312871254,-0.018017752184976255,-0.027984439123245552
32004,rrmpg_gr4j,0.2957494204288511,0.7698873625285878,-0.03765869249797427
32004,rrmpg_hbvedu,-0.0012423464949589125,-0.011575887068328572,-0.05230469939140178
32006,rrmpg_gr4j,-0.10478066120741591,-0.10701246134314446,0.1146172513981415
32006,rrmpg_hbvedu,-0.00467096623838692,-0.006231104057002668,0.11029839865875346
32008,rrmpg_gr4j,-0.21820213015844103,-0.21218007528019428,-0.06666187112386501
33006,rrmpg_gr4j,0.019477019971016418,-0.0012438413326814057,0.6640072781797652
33006,rrmpg_hbvedu,-0.0065579430532720084,0.013953001845597335,-0.12497355130620358
33007,rrmpg_gr4j,-0.14092705456610152,-0.2719658157281969,-0.4970896991706094
33007,rrmpg_hbvedu,0.15955857718532962,0.08425273628730134,0.1379647695675476
33012,rrmpg_gr4j,-0.17583909122639668,0.024783564597010706,0.34950399803536936
33012,rrmpg_hbvedu,0.02061602399124307,0.0024701774058056847,-0.11130959923023498
33013,rrmpg_gr4j,0.07986042290500267,0.07783584946043698,-0.3251482044449032
33013,rrmpg_hbvedu,0.009588928754017734,-0.008708472511777754,0.0863637896642433
33014,rrmpg_gr4j,0.103020284219208,0.0015559712174153528,-0.3708197129840071
33014,rrmpg_hbvedu,0.004829523858698281,0.012103682133370541,0.15559615065902888
33018,rrmpg_gr4j,0.018556390502130926,0.007512852258335478,-0.17319300171708552
33018,rrmpg_hbvedu,0.020075686257753023,0.017053496081532282,-0.0277739586892104
33019,rrmpg_gr4j,-0.05451821793881023,-0.03168021858941006,-0.1599195936483937
33019,rrmpg_hbvedu,-0.016305589129475384,-0.003923735065569867,-0.01607676774717004
33020,rrmpg_gr4j,0.03618665912042171,-0.1242417217012739,0.0147374160690886
33020,rrmpg_hbvedu,0.0119275782762287,0.01215687938811072,-0.24881130345031266
33021,rrmpg_gr4j,-0.11288244236982442,-0.12560266622010802,-0.5085458919259636
33021,rrmpg_hbvedu,0.057948804577981794,0.028816661512159114,-0.19312914024625738
33022,rrmpg_gr4j,-0.15637425935884797,-0.14396872545031936,0.1033359308659576
33022,rrmpg_hbvedu,0.02216365051501734,-0.0028218795159309362,0.179116820989383
33023,rrmpg_gr4j,0.1681731670198425,0.13832666280561748,-0.0307790729631916
33023,rrmpg_hbvedu,0.03463408504835691,0.007292080986384231,0.3108002413899964
33024,rrmpg_gr4j,-0.06658026910679932,-0.08048889560216244,-0.48019395967301964
33024,rrmpg_hbvedu,0.016917396352896796,0.01047171010092618,0.0956937757762088
33026,rrmpg_gr4j,0.2105340510113246,0.2424799439545142,-0.0736147050479056
33026,rrmpg_hbvedu,0.003271720779539855,-0.032209261251881616,-0.1522822418586314
33028,rrmpg_gr4j,0.16709453523410123,0.1812805293215195,-0.31759990088880274
33028,rrmpg_hbvedu,0.04185892378987699,0.012174981532742213,0.03589766015825541
33029,rrmpg_gr4j,-0.03854054574998622,0.0067968742533950355,0.49916750240455904
33029,rrmpg_hbvedu,0.0051471195835702255,-0.0014212351873725826,0.2859117400242748
33031,rrmpg_hbvedu,0.00689199206292207,-0.003936044575222314,-0.020672697581374244
33032,rrmpg_gr4j,-0.015393420338961898,-0.029129363742678716,-0.729280130786221
33032,rrmpg_hbvedu,-0.011601933009647099,0.07538958618145508,0.2101675377168788
33033,rrmpg_gr4j,0.07693182018575448,0.06047618731880072,-0.054836795062578325
33033,rrmpg_hbvedu,-0.010177003788623795,-0.009026604297672991,0.13046152264272326
33034,rrmpg_gr4j,-0.03089404279308322,-0.021641344771605397,0.023232760967278
33034,rrmpg_hbvedu,0.017596543431485312,0.010982877413795777,-0.07881990647191273
33035,rrmpg_gr4j,-0.0016063226407905251,0.03211479202120704,0.8452307880686338
33035,rrmpg_hbvedu,-0.03545869428772647,-0.029896310318108354,-0.0564463706685745
33039,rrmpg_gr4j,-0.19482959520843735,-0.15512216149182567,0.033760734444785
33039,rrmpg_hbvedu,-0.019377895583114535,-0.0004961369766237622,-0.06409756662057209
33053,rrmpg_gr4j,0.2594865398360785,0.312417239628762,-0.005350718204665789
33053,rrmpg_hbvedu,0.007505731809226868,-0.0026584545301739926,-0.1214893378264672
33054,rrmpg_gr4j,0.052089599351756596,-0.007909727799645383,0.3843061592486342
33054,rrmpg_hbvedu,-0.0356625754119623,0.014951280234770686,-1.0322550241857247
33058,rrmpg_gr4j,-0.04479542355110219,-0.052694542030086694,-0.15214641874029738
33058,rrmpg_hbvedu,0.019475376327990235,0.015972661578876612,-0.051528937288004006
34002,rrmpg_gr4j,-0.13202000005095682,-0.1797651114057061,0.5660182488121823
34002,rrmpg_hbvedu,-0.004997997637217422,-0.01312426815287937,-0.0012636447273259022
34003,rrmpg_gr4j,-0.20292073944342914,-0.1921881857475949,0.10945927384066612
34003,rrmpg_hbvedu,0.03705149934690238,0.011883414263963221,0.3165532616377538
34004,rrmpg_gr4j,0.1473160394823454,-0.009493124916744478,-1.140454774521734
34004,rrmpg_hbvedu,-0.09677584719014237,-0.032288197178763745,0.5574846577394292
34005,rrmpg_gr4j,0.18245735422583778,0.12252962092161018,-0.4169340945872935
34005,rrmpg_hbvedu,-0.006850962013242534,0.010277429134739835,0.057994248429761794
34006,rrmpg_gr4j,-0.2500989667425059,-0.33959876054701427,-0.3085669035054148
34006,rrmpg_hbvedu,0.006485814064004725,0.05008726956273746,0.08430897969941853
34007,rrmpg_gr4j,-0.1364077630923924,-0.23705968400801142,0.1979521413487475
34007,rrmpg_hbvedu,0.02321877486301932,0.004661459028744153,-0.09521900873590167
34008,rrmpg_gr4j,-0.10224503179461258,-0.09427867088902342,-0.09088132348784778
34008,rrmpg_hbvedu,0.01366314337769492,-0.0005351347709482424,0.11338008426381463
34010,rrmpg_gr4j,-0.0160768270475614,0.006829791958815612,-0.605728277816511
34010,rrmpg_hbvedu,-0.033991470407828184,-0.015696942557830162,-0.007730191509604634
34011,rrmpg_gr4j,0.0506850177885787,0.03480573347642557,-0.418802615470881
34011,rrmpg_hbvedu,0.0228472652734536,0.014308199456957493,-0.04477178938965537
34012,rrmpg_gr4j,-0.04320789189651421,0.1262483105314168,0.04327878289975562
34012,rrmpg_hbvedu,0.07696901565126371,0.12292464356656399,-0.5380629136685267
35003,rrmpg_hbvedu,0.003000520289279829,-0.010055064601014518,-0.11704548468494627
35008,rrmpg_hbvedu,0.007084422566367876,0.02896605845781164,-0.2593170555220056
36003,rrmpg_gr4j,0.3110599315287349,0.3509381539618187,0.2434702341340065
36003,rrmpg_hbvedu,0.0004382677100704946,0.0025080703844034824,-0.05445829467972402
36006,rrmpg_gr4j,-0.0432990637427244,-0.00848113575057391,0.04328188368663444
36006,rrmpg_hbvedu,0.022395486680069576,0.014108065742793552,-0.28364999828829407
36009,rrmpg_gr4j,0.04406717938846799,0.0835657357626324,0.03592008699728909
36009,rrmpg_hbvedu,-0.003721659702965674,-0.015137382690043166,0.05963994956919172
36010,rrmpg_hbvedu,-0.011669998007596827,0.007468960386980528,-0.13959590786466397
36011,rrmpg_gr4j,0.02185757140207989,0.03765287303162798,-0.4110410229843497
36011,rrmpg_hbvedu,-0.0018488556412004642,-0.034985579978439596,0.1643955876918392
36012,rrmpg_hbvedu,0.02202903061117001,0.004051746103359621,0.1864873129113448
37001,rrmpg_gr4j,-0.021223862485768408,-0.0003696212965956791,0.14747085838761276
37001,rrmpg_hbvedu,0.018505849327704826,-0.005706337960193375,0.022326474357092785
37003,rrmpg_gr4j,0.03487911697814691,0.0370622216651294,0.014893490483642413
37003,rrmpg_hbvedu,0.0036136635221861724,0.005728465415716366,0.4395603845070193
37005,rrmpg_gr4j,0.1397151691002741,0.20078938017699227,-0.5117626488538203
37005,rrmpg_hbvedu,0.0007764367519351723,-0.023739578543717332,-0.24314181119711198
37008,rrmpg_gr4j,0.02079847967256812,0.016328639978048676,0.03088643470682595
37008,rrmpg_hbvedu,0.02552464652602293,0.0047362984389746066,-0.32939780484977665
37009,rrmpg_gr4j,-0.0632813703545708,-0.10692472619417429,-0.1425094360279944
37009,rrmpg_hbvedu,0.023093571245433986,0.015501344723699684,-0.14746852811928537
37010,rrmpg_hbvedu,0.00017478967368322884,-0.0014306106362369508,0.3775813686193483
37011,rrmpg_gr4j,-0.0976993402373745,-0.12774120732383437,0.111670074393939
37011,rrmpg_hbvedu,0.02311195370185115,-0.020303044361090317,0.13803662309181952
37018,rrmpg_gr4j,0.03284693985144001,0.0698313296541114,-0.04214414783377163
37018,rrmpg_hbvedu,0.009298208810384012,0.010053336133827528,0.278303064446105
37019,rrmpg_gr4j,0.005868120442038605,-0.04306680336435639,-0.3802489694131763
37019,rrmpg_hbvedu,-0.008621791744346408,-0.002772804794473893,-0.06987684034630381
37020,rrmpg_gr4j,-0.05467882476829938,-0.0573687322207978,-0.25016838701778044
37020,rrmpg_hbvedu,0.025399150669644877,0.030939038699859478,0.07033839111927959
37031,rrmpg_hbvedu,0.015443648689780598,0.02864732971443401,-0.0473782394040549
37033,rrmpg_hbvedu,0.0021424984997941987,0.011638634956797012,0.038604824015616684
38001,rrmpg_gr4j,-0.05924467593329477,-0.04852751042957343,-0.04142323594612107
38001,rrmpg_hbvedu,-0.011756116703525332,-0.012437443394909709,-0.006145640933986979
38003,rrmpg_gr4j,0.005845383876453475,-0.09206365879514733,1.0375424130845772
38003,rrmpg_hbvedu,-0.011705747478106987,0.010961603150959232,-0.004382736560970768
38004,rrmpg_gr4j,0.1543693008389067,0.188626710410432,-0.44510852640306975
38004,rrmpg_hbvedu,0.006598199903515012,0.02589893288508638,-0.07012685553770259
38007,rrmpg_gr4j,0.025717793922437997,0.027724245103743106,0.4712152957410255
38007,rrmpg_hbvedu,0.0423839199205185,0.035828670433975474,-0.1234369421303605
38014,rrmpg_hbvedu,0.024961159335545713,0.018514887285044246,0.047987549775046795
38017,rrmpg_gr4j,-0.032562798141430094,-0.0696466361559137,-0.07752223790265811
38017,rrmpg_hbvedu,0.0314414170985661,0.1195672685004121,-1.0620341207122528
38018,rrmpg_gr4j,0.004176116755603532,-0.0022570023598486033,-0.11629516650555005
38018,rrmpg_hbvedu,-0.023224352358793665,-0.00381333692482988,0.04988280274973966
38021,rrmpg_gr4j,0.0877200185982357,0.25744013201505966,0.10486748608024998
38021,rrmpg_hbvedu,0.004693290485431267,-0.002017067591568722,-0.06172148921628895
38026,rrmpg_gr4j,-0.14938516529236479,-0.23739285469421129,-0.2519007043367448
38026,rrmpg_hbvedu,0.009352874686186452,0.010050824056370367,-0.025446100375411812
38029,rrmpg_gr4j,-0.1732338453228731,-0.2812560729657688,0.6744839550958965
38029,rrmpg_hbvedu,-0.007725644602686987,-0.023815100281460166,-0.13919799677235323
38030,rrmpg_gr4j,0.0845664306388101,0.1254328343460679,0.038220933601516904
38030,rrmpg_hbvedu,-0.0392065544132964,-0.020369229989402826,-0.2190373080767145
39001,rrmpg_gr4j,0.1777367248214281,0.23512031034086522,0.05580238378333058
39001,rrmpg_hbvedu,-0.009729256273064424,-0.004149733621251928,-0.025368402581231284
39002,rrmpg_gr4j,0.4405801483219187,0.5564331429744813,-0.49866433257102094
39002,rrmpg_hbvedu,0.0016802050175296346,0.03190696748175603,-0.38513527423395755
39004,rrmpg_gr4j,0.08582454316680033,0.09971583123121985,-0.3270621570396255
39004,rrmpg_hbvedu,0.015754223754488622,0.0290418538810564,-0.09338532900124008
39005,rrmpg_gr4j,0.0331729818579078,0.0996900331050894,0.10928296829009965
39005,rrmpg_hbvedu,-0.0260527716011974,-0.005418045561948581,0.025294923654882506
39006,rrmpg_gr4j,-0.016868913925955353,-0.013588995041240004,-0.11273371200191296
39006,rrmpg_hbvedu,0.001233259018821542,0.01241500878342261,-0.249870389111943
39007,rrmpg_gr4j,0.029159324445868606,-0.015064133803500912,-0.15111059781734199
39007,rrmpg_hbvedu,0.0036657415721684794,0.00450751067915367,-0.008575264358658075
39008,rrmpg_gr4j,-0.34735986394573515,-0.34220084821281704,-0.14479064386339058
39008,rrmpg_hbvedu,0.004351746648194155,-0.00392850590798044,-0.3281103959252753
39010,rrmpg_gr4j,-0.1200462335702137,-0.014139207275265409,-0.019608870598102734
39010,rrmpg_hbvedu,-0.16141859248743,-0.036701554606592135,-0.8112991525123552
39011,rrmpg_gr4j,-0.04586382634865738,-0.033228639792781456,0.1943185098390948
39011,rrmpg_hbvedu,0.0027041121089890763,0.000783475227545738,0.11630408386783653
39012,rrmpg_gr4j,0.0637754316087518,0.07253055126082061,0.016256523691623337
39012,rrmpg_hbvedu,0.0249522432782599,0.023871481300320796,0.14645950001229058
39014,rrmpg_gr4j,0.0110631187338281,-0.006600473700277498,0.8350846107722254
39014,rrmpg_hbvedu,-0.01396979503179721,0.021274613365402317,0.455228412482396
39015,rrmpg_gr4j,-0.0643075640429252,-0.07919866195658642,-1.6107381680787964
39015,rrmpg_hbvedu,0.12041857865968048,0.12453149358124682,0.04085630923064998
39016,rrmpg_gr4j,0.0835963748395867,0.03231500144031818,0.7759957700242222
39016,rrmpg_hbvedu,0.05302151896396434,0.04763947599984819,-0.5474205894988238
39017,rrmpg_gr4j,0.0545403593217178,0.39644462732653596,0.48423421769993374
39017,rrmpg_hbvedu,0.022214525743301128,0.023917788576795218,-0.0777361787860481
39019,rrmpg_gr4j,-0.2343507816909441,-0.2042575443214525,-0.3218023038003057
39019,rrmpg_hbvedu,0.1275889249341945,0.13749391999219202,-1.2423746596702032
39020,rrmpg_gr4j,0.1810000061279713,0.25037843995311565,-0.07550549589746158
39020,rrmpg_hbvedu,0.005856907477674367,0.004684434284729866,-0.28203431077813723
39021,rrmpg_gr4j,0.064443757761663,0.056790759960047454,0.1229375022696706
39021,rrmpg_hbvedu,0.01820402878172589,-0.016593923399794486,-0.02359163857023172
39022,rrmpg_gr4j,0.048898673901994594,0.025769961195422186,-0.2680499341895306
39022,rrmpg_hbvedu,0.022466352270635426,0.020076312183840317,-0.03562371902078265
39023,rrmpg_gr4j,-0.060816621210739705,0.4285107835233546,1.2098967510473928
39023,rrmpg_hbvedu,-0.013237085470978002,-0.0016429923055995138,-0.32889114956529686
39025,rrmpg_gr4j,0.04363856358087781,0.045052638931958766,-0.02407880493130965
39025,rrmpg_hbvedu,0.021223985727893635,0.014512873109050473,0.1680316992978712
39027,rrmpg_gr4j,0.0006970485876920951,0.011435577394770635,-0.1605389994963925
39027,rrmpg_hbvedu,0.018657910530034294,0.041651746677022206,0.21975649453410823
39028,rrmpg_gr4j,-0.08201525768378426,-0.058204408423904286,0.9324472691717871
39028,rrmpg_hbvedu,-0.03609362925600351,-0.03657488187342883,-0.04034320241232492
39029,rrmpg_gr4j,0.04851655892812079,0.06146375090129175,-0.4614070215464051
39029,rrmpg_hbvedu,0.022257443580768477,0.019761341766369123,-0.14630444943237597
39034,rrmpg_gr4j,0.2362508248590217,0.21320813150265572,-0.2965215586371712
39034,rrmpg_hbvedu,0.03255164039030323,0.014909831992369504,-0.07455875432316184
39035,rrmpg_gr4j,-0.1359344231982021,-0.0990721499516613,0.0622453090536495
39035,rrmpg_hbvedu,-0.024424942678765493,-0.014471015784697894,-0.17390655431141533
39036,rrmpg_gr4j,0.0691145638431746,0.019010700853600127,-0.40181137170074877
39036,rrmpg_hbvedu,-0.033282587845353595,-0.012577837643143353,-0.7430356308507922
39037,rrmpg_gr4j,0.1114659585992509,0.14907268881134705,0.11845140884769068
39037,rrmpg_hbvedu,-0.046306282291367296,-0.04843179824674837,0.15858746118481437
39042,rrmpg_gr4j,0.07669811016107053,0.06396414972619202,0.2708002816523549
39042,rrmpg_hbvedu,0.021346480191027917,0.00804758664187566,-0.29338300091206393
39049,rrmpg_hbvedu,0.0031246995301926206,-0.005377361712302409,0.0781436232240932
39052,rrmpg_gr4j,-0.07752025545758928,-0.11980622450837647,0.2802521028809424
39052,rrmpg_hbvedu,0.03386484735305162,0.014087842139961504,0.09470262618453229
39054,rrmpg_gr4j,-0.04672530773970748,-0.07887739976159427,0.1767534408253778
39054,rrmpg_hbvedu,-0.013110121867751734,-0.0362274888025611,0.10036899396889032
39056,rrmpg_gr4j,0.07895115736276509,0.13224213776132052,-0.840542260833969
39056,rrmpg_hbvedu,0.030889154125219198,0.009189450786011522,-0.16980063051288907
39061,rrmpg_gr4j,-0.07447244229536021,-0.2668321661909846,-0.05636975356693463
39061,rrmpg_hbvedu,0.03561173247831449,0.07605246073021019,-0.3585217841406032
39065,rrmpg_gr4j,-0.1924876582724161,-0.4300757287470477,0.4382958058476425
39065,rrmpg_hbvedu,0.0262745430720503,0.0774936878373214,-0.2327488317556078
39069,rrmpg_gr4j,0.06248818394902228,-0.0013482786944583047,-0.06516094796409402
39069,rrmpg_hbvedu,-0.0035489164700113207,-0.005774254771049203,-0.01076300035648739
39072,rrmpg_gr4j,-0.03838876362746224,-0.004890073824804664,0.17434513094990134
39072,rrmpg_hbvedu,0.005570111792313703,0.006243354230592968,0.0468973384530007
39078,rrmpg_gr4j,0.0217555405299813,-0.06854678055493846,-0.09498578776481259
39078,rrmpg_hbvedu,-0.0231477829410191,0.003838504100900586,-0.22270231993663403
39081,rrmpg_gr4j,-0.3703251741952538,-0.277960701180945,0.7511270891299049
39081,rrmpg_hbvedu,0.0011424452426338494,-0.0026216581774417547,-0.1681553817644954
39087,rrmpg_gr4j,-0.29092060797761743,-0.28167577039530683,0.2556485210326376
39087,rrmpg_hbvedu,-0.004778185635223364,-0.004194028566121055,-0.07141123039464842
39088,rrmpg_gr4j,-0.075763811919979,-0.1242494561220958,0.3799524669451173
39088,rrmpg_hbvedu,0.03985836171300419,0.0910527465728076,-0.09015178490621623
39095,rrmpg_gr4j,-0.013882063619211793,-0.03269658751624177,-0.09570312075129839
39095,rrmpg_hbvedu,0.018435505842036015,0.003079150423524135,0.28400075738439745
39099,rrmpg_gr4j,0.00012322467466663323,0.0031944824713574516,-0.12116561496034273
39099,rrmpg_hbvedu,-0.02059261958581754,0.007295026559349882,0.26586590247728115
39101,rrmpg_gr4j,-0.03965536920962198,-0.0601999261013802,-0.5771788756739059
39101,rrmpg_hbvedu,0.016500065132624475,0.020964518991567815,-0.07030202490557524
39105,rrmpg_gr4j,0.15152416682836817,0.20501096442178646,-0.1488820476231616
39105,rrmpg_hbvedu,-0.018426895114599717,-0.012662663256273077,-0.14996492644757953
39108,rrmpg_gr4j,-0.011054122088054341,-0.03390937697150198,0.32810603698937224
39108,rrmpg_hbvedu,0.05099011107034729,0.10076473204518743,0.12931843608269145
39114,rrmpg_gr4j,-0.013637584356296098,-0.0468557906928674,-0.343152633090533
39114,rrmpg_hbvedu,-0.0304159395315022,-0.017880678601964,0.6495698584719785
39120,rrmpg_gr4j,0.04083596946761936,0.03905107003052166,-0.39553857125914327
39120,rrmpg_hbvedu,-0.032013120016650576,-0.08784620045986247,-0.19681000855563746
39125,rrmpg_gr4j,2.432672529945057e-07,0.0238690559687466,-0.013122961896523289
39125,rrmpg_hbvedu,-0.004520042916084297,0.025439565985529995,0.08704274733335138
39127,rrmpg_gr4j,-0.015897649360116298,-0.2865483703285786,0.333855873136906
39127,rrmpg_hbvedu,-0.0898541195832379,-0.0721129748880557,0.1439669898831935
39141,rrmpg_gr4j,-0.09505484046823612,-0.10788449063615169,0.16182668768484032
39141,rrmpg_hbvedu,0.06459837874695712,0.02363903196018735,-0.19628566822944793
39142,rrmpg_gr4j,-0.1007269670654971,0.036792879050752014,-0.04691690192407039
39142,rrmpg_hbvedu,0.017263944329809898,0.04354191042698341,-0.4447454623517929
39143,rrmpg_gr4j,-0.06454240716575141,0.0379103712356354,-0.2578775717839068
39143,rrmpg_hbvedu,0.006422424782219396,0.0036803343234220187,-0.0788220942115816
39144,rrmpg_gr4j,0.13011410372807203,-0.006807964801011035,1.4132609300138546
39144,rrmpg_hbvedu,0.021131666521638587,-0.0009965028379337881,0.0799886073363536
40003,rrmpg_gr4j,0.08811787622064299,-0.023672797925386124,0.0986888041541798
40003,rrmpg_hbvedu,0.019726337536829286,0.05643222987626739,0.06689700916701599
40004,rrmpg_gr4j,0.08359123532526447,0.09978122499413233,-0.26136664401212883
40004,rrmpg_hbvedu,0.025603159865869363,0.015371758534048263,0.07446334777973274
40005,rrmpg_gr4j,0.06704125683454562,0.05018310837138129,0.2421760443971825
40005,rrmpg_hbvedu,0.007241765485905605,0.024550432023442204,-0.0792963369667749
40006,rrmpg_gr4j,-0.016064642880937285,0.012167634539980599,0.32559632957656204
40006,rrmpg_hbvedu,-0.01878534895425782,0.008092774154649207,-0.27734427651061433
40007,rrmpg_gr4j,0.1474527848974082,0.26957336429103645,0.11123159868819277
40007,rrmpg_hbvedu,0.0029106664327015475,-0.0028194938355520227,-0.091784600005832
40009,rrmpg_gr4j,0.1245531225135369,0.10805957309873604,-0.49316495616843825
40009,rrmpg_hbvedu,0.03184533182436122,0.028983976641812736,-0.0035089795061813422
40010,rrmpg_gr4j,-0.0989452449424933,0.1543599697357484,-0.2274244803643078
40010,rrmpg_hbvedu,0.020640792462288893,0.0342803329537964,-0.1860594818625526
40011,rrmpg_gr4j,-0.03236614601346943,-0.03706288818019576,-0.43269268657307935
40012,rrmpg_gr4j,-0.018914434037646255,-0.016278560233181416,0.19698405474841452
40012,rrmpg_hbvedu,0.023260550520359913,0.011651400892959685,0.5069967894612344
40013,rrmpg_gr4j,0.0170392529538706,0.025791452601077125,0.3943594284299719
40013,rrmpg_hbvedu,0.014532671920671203,0.007642959196243082,-0.15478022268723618
40016,rrmpg_gr4j,0.005989827783973695,0.020276232730770172,0.3961436685425388
40016,rrmpg_hbvedu,0.018797027604048,0.02386844367140062,0.24073113073372676
40017,rrmpg_gr4j,-0.0012382292094904046,0.04089319882549772,-0.11573547939623752
40017,rrmpg_hbvedu,-0.006012084934143069,0.00987428145814312,-0.19057551338366263
40018,rrmpg_gr4j,-0.02899799553475746,-0.04063022115383319,-0.2766127217618122
40018,rrmpg_hbvedu,-0.004651343711374434,-0.00854605703254463,0.5265005412205592
40020,rrmpg_gr4j,-0.08773541510202021,-0.10152977994973683,0.3089961980403566
40020,rrmpg_hbvedu,0.009201479597021,-0.01365064325317683,0.1826490649444128
40021,rrmpg_gr4j,-0.012287215826164488,0.045539585146292194,0.32379002698170634
40021,rrmpg_hbvedu,-0.014746989096617091,-0.013362934496528422,-0.028528799413515493
40022,rrmpg_gr4j,-0.0571378274918552,-0.0813614610051959,0.148703232797107
40033,rrmpg_gr4j,-0.023594531683089406,-0.06309760603042469,-1.1195443680007993
40033,rrmpg_hbvedu,0.0312645242632483,0.0754004438265683,-0.6083265846007665
41001,rrmpg_gr4j,0.03163769277241221,0.011632117215926802,0.154164366293438
41001,rrmpg_hbvedu,0.009753705627725984,0.026829565450516304,0.0029705200585763425
41003,rrmpg_gr4j,0.05496327631014736,0.013332790949471374,0.03644642383149821
41003,rrmpg_hbvedu,-0.004361507162630507,-0.0014783634577156812,0.002788169406433505
41004,rrmpg_gr4j,0.08709380257707888,0.17235723852905527,-0.1271689593530423
41004,rrmpg_hbvedu,-0.019256696638547344,-0.010492295414798236,-0.05068003286991685
41005,rrmpg_gr4j,-0.2575491665342191,-0.3346772669334329,-0.012953703035085917
41005,rrmpg_hbvedu,0.052928791807334896,0.02969806091297189,0.30239673699252145
41006,rrmpg_gr4j,-0.224147449857934,-0.32255511160483097,0.014281899686514166
41006,rrmpg_hbvedu,0.013951593529156203,0.0023423754887060833,0.02828701010191126
41009,rrmpg_gr4j,-0.08822921632226077,-0.06321915775089404,-0.17914690744361805
41009,rrmpg_hbvedu,-0.01401899293823683,0.008035738308074025,0.005104232530979497
41011,rrmpg_gr4j,-0.14629482186554127,-0.09419930342964844,0.2563933438436763
41011,rrmpg_hbvedu,0.008465573837911522,0.005524686134030121,-0.19318074908313532
41012,rrmpg_gr4j,-0.19037210985252406,-0.19157576729681697,0.3676054653749955
41012,rrmpg_hbvedu,0.0017368649103554068,-0.015678577438200836,-0.19921878812128413
41013,rrmpg_gr4j,0.061301563923201574,0.0728050111463403,0.3736557456767482
41013,rrmpg_hbvedu,0.00015780224534239773,0.0019265477084510763,0.11472112542273116
41014,rrmpg_gr4j,-0.07284626291516488,-0.008036811225467502,0.07567023514215926
41014,rrmpg_hbvedu,0.01320438218075004,-0.052303183301732004,0.1464735160322299
41016,rrmpg_gr4j,0.058939883664097914,0.059484562938228513,-0.36218370689226687
41016,rrmpg_hbvedu,0.007326715394754435,0.012402876634660165,-0.20466891711358448
41019,rrmpg_gr4j,-0.015070792841910874,-0.0646407419048172,0.19252670431267366
41019,rrmpg_hbvedu,0.0001506679348064477,8.271419799543711e-05,-0.013203769469047444
41020,rrmpg_gr4j,0.09918143694224496,0.11981999935328552,0.06663884555488453
