gauge_id,n_years,missing_fraction,tau_acf_days,n_beta_rows,median_beta_all,gauge_name,gauge_lat,gauge_lon,area_ana,area_gsim,area_gsim_quality,elev_gauge,elev_mean,slope_mean,area,p_mean,pet_mean,et_mean,aridity,p_seasonality,asynchronicity,frac_snow,high_prec_freq,high_prec_dur,high_prec_timing,low_prec_freq,low_prec_dur,low_prec_timing,q_mean,runoff_ratio,stream_elas,slope_fdc,baseflow_index,hfd_mean,Q5,Q95,high_q_freq,high_q_dur,low_q_freq,low_q_dur,zero_q_freq,geol_class_1st,geol_class_1st_perc,geol_class_2nd,geol_class_2nd_perc,carb_rocks_perc,geol_porosity,geol_permeability,sand_perc,silt_perc,clay_perc,org_carbon_content,bedrock_depth,water_table_depth,consumptive_use,consumptive_use_perc,reservoirs_vol,regulation_degree
54260000,44.83504449007529,0.003724963361016121,75.23510344638798,125,1.8581227363981596,ponte_alta,-17.2825,-42.8078,6950.0,6935.864,high,684.0,868.2279,63.5396,6935.864,3.00864,2.87464,2.35724,0.95546,1.19201,0.06127,0.0,24.65,1.49848,djf,256.85,7.16457,jja,0.6752,0.22442,1.33709,2.04622,0.62719,146.15,0.1561,2.2169,8.55,4.17073,7.1,8.35294,0.0,metamorphics,43.57,unconsolidated_sediments,32.34,0.0,0.087,-13.1156,41.3974,15.8773,42.671,14.8708,2541.1704,3681.7822,37.2514,15.1152,0.0,0.0
54300000,29.83709787816564,0.0,20.518249116453852,125,1.3474751669337974,minas_novas,-17.2197,-42.5969,1070.0,1085.366,high,499.0,857.3886,63.6735,1085.366,2.85092,2.95606,2.4749,1.03688,1.16313,0.0438,0.0,25.0,1.49254,djf,269.25,6.79067,jja,0.46347,0.16257,1.60099,2.067,0.59668,144.15,0.0904,1.5671,8.5,2.46377,19.2,9.6,0.0,metamorphics,54.64,acid_plutonic_rocks,26.06,0.0,0.0504,-13.0,43.1072,14.9242,41.8992,11.4693,2624.3416,3781.5044,23.6558,13.9839,0.0,0.0
54390000,44.7501711156742,0.001957785255429795,55.24577297788673,125,1.580688645424375,pega,-16.86,-42.3483,11000.0,10816.26,high,326.0,824.275,62.1218,10816.26,2.87804,2.92262,2.31954,1.01549,1.19996,0.06082,0.0,24.3,1.57792,djf,255.25,7.43086,jja,0.56251,0.19545,1.63401,2.05991,0.58906,142.2,0.11714,1.91932,10.85,3.14493,15.45,10.65517,0.0,metamorphics,49.39,unconsolidated_sediments,32.51,0.0,0.0842,-13.1252,42.3688,15.8482,41.7294,13.2559,2522.0305,3643.9545,33.0718,16.1076,0.0,0.0
54485000,44.7501711156742,0.12933618843683084,7.4838613257975375,125,1.4364021231728792,fazenda_facao,-16.9711,-42.1156,1180.0,1188.58,high,331.0,800.8037,75.6709,1188.58,2.70901,2.97488,2.33105,1.09815,1.10422,0.0401,0.0,25.25,1.45115,djf,273.75,7.10117,jja,0.25197,0.09479,2.03791,2.74808,0.53831,135.0,0.0308,0.8246,12.35636,3.15584,65.64635,16.55128,0.0,metamorphics,51.59,acid_plutonic_rocks,38.18,0.0,0.031,-13.0511,44.63,14.8052,40.5463,12.3473,2360.194,3732.3658,1.7114,1.8608,0.0,0.0
54500000,44.83504449007529,0.0,63.82810279560407,125,2.006217988183695,aracuai,-16.8503,-42.0631,16230.0,16002.5,high,286.0,785.9414,64.7722,16002.5,2.79406,2.93085,2.31124,1.04896,1.18625,0.0601,0.0,23.05,1.57338,djf,254.75,7.35209,jja,0.44336,0.15868,1.73822,2.00985,0.60468,143.4,0.0898,1.4759,11.15,3.32836,16.75,11.55172,0.0,metamorphics,56.21,unconsolidated_sediments,25.66,0.0,0.0679,-13.1516,42.9842,15.8755,41.0985,12.7013,2477.5997,3571.4151,24.9411,15.4122,0.0,0.0
54580000,44.668035592060235,0.01127796506282562,37.797796131477284,125,2.2858700852660605,itaobim,-16.5692,-41.5031,45600.0,45598.76,high,239.0,790.8973,68.9191,45598.76,2.70028,3.00321,2.23017,1.11219,1.22452,0.07607,0.0,22.25,1.69847,djf,252.1,7.91523,jja,0.4355,0.16128,1.10212,2.16242,0.57793,144.05,0.072,1.48366,10.55,4.39583,40.15,24.33333,0.0,metamorphics,50.36,unconsolidated_sediments,23.92,0.01,0.0768,-13.3651,45.1489,16.2595,38.5541,12.8882,2540.3475,3664.0125,9.8895,6.2215,6049.0,83.4554
54590000,44.83504449007529,0.050378602833414755,58.96092899662549,125,1.2833305989791315,sao_joao_grande,-16.6894,-41.4986,1350.0,1327.055,high,358.0,779.8074,81.6727,1327.055,2.51187,2.95204,2.21648,1.17524,1.06123,0.03528,0.0,24.4,1.47879,djf,278.9,7.09669,jja,0.28289,0.11483,1.66504,2.08828,0.59199,142.58824,0.0507,0.956,10.08949,2.69444,25.37975,9.95918,0.0,acid_plutonic_rocks,85.23,unconsolidated_sediments,13.25,0.0,0.0382,-12.9971,44.2239,13.9025,41.7998,11.8908,2122.0076,4485.1223,3.1698,3.0699,0.0,0.0
54710000,44.832306639288156,0.024854961832061068,58.50725830100975,125,2.44781524251431,jequitinhonha___(pcd),-16.4275,-41.0136,53298.0,50603.99,high,208.0,780.0544,71.0196,50603.99,2.66579,2.99615,2.21953,1.12393,1.21249,0.07499,0.0,22.2,1.74118,djf,251.55,7.84867,jja,0.42719,0.16025,1.31913,1.93378,0.57426,144.15,0.0736,1.47214,11.15,4.37255,33.6,18.16216,0.0,metamorphics,46.09,acid_plutonic_rocks,24.25,0.01,0.073,-13.3592,45.1526,16.134,38.6738,12.7369,2496.0144,3711.924,9.1839,5.8899,6049.0,76.6621
54730005,44.83504449007529,0.1369076697606253,27.87638370162883,125,2.1700565226660915,fazenda_boa_sorte_jusante,-16.6222,-41.0281,1900.0,1893.528,high,262.0,641.7231,93.7739,1893.528,2.64502,2.9072,2.15319,1.09912,0.95617,0.0282,0.0,23.25,1.48089,djf,269.7,6.12955,jja,0.40658,0.15207,1.11957,1.80276,0.64615,157.16667,0.08325,1.1872,3.8496,2.58621,17.19488,7.97619,0.0,acid_plutonic_rocks,56.56,metamorphics,41.98,0.0,0.0132,-13.5612,43.0096,14.7731,42.155,12.0823,2014.5805,4063.4193,2.1464,1.4463,0.0,0.0
54770000,44.83504449007529,0.04201270151441133,21.01988309361454,125,2.119078586067413,fazenda_cajueiro,-16.12,-40.7392,2820.0,2817.884,high,213.0,726.6329,80.9388,2817.884,2.50246,2.93944,2.06666,1.17462,0.97534,0.0746,0.0,23.4,1.58108,djf,274.6,6.74693,jja,0.17305,0.06915,2.15232,2.83455,0.4838,145.95,0.00864,0.6258,19.5,7.09091,98.7,23.22353,0.0001,acid_plutonic_rocks,49.84,metamorphics,29.82,0.0,0.0533,-13.4271,44.0092,15.0037,40.9317,11.4294,2282.4375,4667.7198,1.6184,2.5623,0.0,0.0
54780000,44.83504449007529,0.03663898387884709,54.73285609087231,125,2.4780560512868006,jacinto,-16.1358,-40.3061,62700.0,62785.33,high,160.0,744.8991,74.2055,62785.33,2.65244,2.97749,2.19975,1.12255,1.15414,0.06915,0.0,21.95,1.6692,djf,245.2,6.75482,jja,0.41203,0.15534,1.41339,1.90284,0.5766,144.3,0.0641,1.4257,10.95,4.65957,37.35,29.88,0.0,metamorphics,45.61,acid_plutonic_rocks,28.24,0.0,0.0655,-13.431,44.8732,15.9373,39.1467,12.5616,2462.0902,3806.8092,7.7613,5.1607,6049.0,64.0619
54950000,44.662559890485966,0.13179672653711763,59.277460873046905,125,2.375761524889607,itapebi,-16.0147,-39.4253,68900.0,68283.32,high,44.0,709.8411,73.0529,68283.32,2.6346,2.96537,2.19436,1.12555,1.12027,0.06747,0.0,21.7,1.66284,djf,242.0,6.33508,jja,0.41703,0.15885,1.23917,2.31673,,150.1875,0.0614,1.4337,10.68718,4.74419,48.24946,16.74545,0.0,metamorphics,46.99,acid_plutonic_rocks,28.58,0.11,0.0614,-13.4667,44.9605,15.9052,39.0908,12.3842,2473.606,3766.1207,7.2717,4.7772,8769.0,84.3672
55330000,44.83504449007529,0.04976795310210064,60.99694282454363,125,1.7653658907112242,jucurucu,-16.8386,-40.1564,936.0,941.599,high,198.0,592.4571,78.1464,941.599,2.66282,2.9976,2.43428,1.12572,0.87197,0.01695,0.0,23.8,1.46914,djf,278.5,6.53756,jja,0.65818,0.24717,0.59576,1.56637,0.68149,165.0,0.1955,1.7869,0.25,1.25,5.8,7.25,0.0,metamorphics,73.63,acid_plutonic_rocks,25.71,0.0,0.0115,-13.087,45.3807,13.628,40.9063,12.6207,2243.2431,4157.8732,1.2747,0.5306,0.0,0.0
55340000,44.83504449007529,0.004763067904250122,57.15552917380067,125,3.5417759310318493,itamaraju,-17.0453,-39.5436,2760.0,2764.481,high,33.0,382.6398,74.2014,2764.481,2.87437,2.91389,2.59705,1.01375,0.67588,0.02265,0.0,22.1,1.38994,djf,260.55,5.26896,jja,0.94535,0.32889,1.27148,1.57877,0.65377,159.9,0.2578,2.8838,3.05,3.21053,6.8,11.33333,0.0,metamorphics,65.2,acid_plutonic_rocks,30.55,0.0,0.0206,-12.9282,44.0539,15.3671,40.5223,11.4076,2062.3762,3911.1675,1.6675,0.4832,0.0,0.0
55360000,44.83504449007529,0.003724963361016121,49.294843362126656,125,2.881382422526744,sao_jose_do_prado,-17.1875,-39.9822,878.0,854.9579,high,111.0,444.8527,60.6467,854.9579,2.83005,2.91937,2.67515,1.03156,0.65678,0.01717,0.0,22.65,1.41121,djf,273.3,5.90919,jja,1.45328,0.51352,1.28398,1.50304,0.71561,169.3,0.4408,3.61966,0.0,0.0,5.85,7.3125,0.0,metamorphics,64.46,acid_plutonic_rocks,34.92,0.0,0.0113,-12.9834,46.1437,14.3456,39.4344,11.1794,2147.0907,3436.2274,1.6819,0.3171,0.0,0.0
55370000,39.08555783709788,0.0,69.10926657614085,125,2.6919623505472328,cachoeira_grande,-17.2528,-39.7742,1800.0,1762.957,high,39.0,313.2795,59.8441,1762.957,2.91678,2.92156,2.59147,1.00164,0.5722,0.02045,0.0,21.9,1.36449,djf,266.7,5.47639,jja,1.2221,0.41912,1.37093,1.81199,0.69097,166.78947,0.3102,3.20081,1.36912,4.5,9.88807,13.0,0.0,metamorphics,69.69,acid_plutonic_rocks,26.07,0.0,0.0207,-12.8944,45.4538,15.2097,39.2792,10.6085,2228.5942,3756.2256,2.054,0.4605,0.0,0.0
55380000,44.83504449007529,0.01581582804103566,65.20639596799892,125,3.0282343335429793,fazenda_rio_do_sul,-17.2494,-39.6211,1980.0,1955.554,high,20.0,295.1914,58.423,1955.554,2.94883,2.92156,2.59147,0.99075,0.53737,0.0312,0.0,21.8,1.36677,djf,265.15,5.38376,jja,1.21382,0.40923,1.22466,1.52198,0.70611,161.94444,0.3507,3.263,0.25974,1.66667,2.54548,12.25,0.0,metamorphics,69.84,acid_plutonic_rocks,23.5,0.0,0.0268,-12.8369,45.5463,15.2758,39.1232,10.4296,2225.2248,3789.3467,2.0346,0.4592,0.0,0.0
55460000,44.7501711156742,0.029856225145304373,69.82993139870808,125,2.5636726591789403,medeiros_neto,-17.3753,-40.2214,3230.0,3233.872,high,163.0,342.8646,55.932,3233.872,2.7211,2.91802,2.42055,1.07237,0.69652,0.0053,0.0,22.95,1.45714,djf,264.0,5.46019,jja,0.57581,0.21101,0.70593,1.68894,0.6245,150.44444,0.1158,1.83622,1.87776,2.17647,16.2401,17.77778,0.0,metamorphics,54.86,acid_plutonic_rocks,27.42,0.0,0.0552,-12.5942,46.6171,14.3426,38.9857,9.9749,1917.582,3137.7226,3.1869,1.5163,0.0,0.0
55520001,44.83504449007529,0.005679042501221299,192.4812886547665,125,2.782794873497265,mucuri,-17.5961,-41.4914,2080.0,2096.482,high,370.0,642.3915,66.0027,2096.482,2.97087,2.86452,2.58302,0.9642,1.01248,0.0,0.0,24.85,1.43228,djf,266.3,6.5672,jja,0.4924,0.16574,1.06601,1.73923,0.70851,152.85,0.1117,1.4167,1.0,1.81818,11.6,12.21053,0.0,acid_plutonic_rocks,52.14,metamorphics,47.83,0.0,0.0101,-12.999,42.0684,15.3068,42.5898,12.3995,2005.2462,3923.7873,2.4998,1.3909,0.0,0.0
55560000,44.83504449007529,0.017892037127503663,107.57448992610603,125,3.1081427723355106,fazenda_diacui,-17.4864,-41.2486,5100.0,5143.988,high,263.0,608.24,74.9555,5143.988,2.89295,2.9116,2.39055,1.00645,0.99074,0.0046,0.0,24.45,1.47734,djf,261.3,6.18462,jja,0.77972,0.26952,1.06544,1.90384,0.6727,153.15,0.16086,2.22828,3.75,9.375,15.85,14.40909,0.0,acid_plutonic_rocks,65.33,metamorphics,33.99,0.0,0.0115,-12.9857,42.2587,15.3762,42.3231,12.4258,1991.1169,3947.9383,2.4519,0.8615,0.0,0.0
55610000,44.83504449007529,0.0018930141670737664,43.214374836764435,125,2.092148296741691,francisco_sa,-17.7386,-41.1222,1850.0,1857.778,high,210.0,458.5183,71.0196,1857.778,2.97493,2.84332,2.39319,0.95576,0.91113,0.0,0.0,24.5,1.47147,djf,267.6,6.18728,jja,0.54358,0.18272,1.74859,2.53812,0.58656,144.2,0.0677,1.7918,9.75,7.22222,63.7,18.46377,0.0,acid_plutonic_rocks,57.91,metamorphics,41.88,0.0,0.0105,-12.9944,42.4775,15.0088,42.4682,11.6402,1921.1686,3876.046,4.6388,2.3381,0.0,0.0
55630000,44.83504449007529,0.0006106497313141182,110.99413856016855,125,2.2140733363339464,carlos_chagas,-17.7042,-40.7617,9160.0,9211.65,high,168.0,506.2368,69.739,9211.65,2.89685,2.88533,2.36742,0.99602,0.93744,0.00307,0.0,23.85,1.52396,djf,256.25,5.85046,jja,0.65489,0.22607,1.53851,2.27417,0.6552,151.05,0.1131,1.9574,4.85,5.38889,28.4,15.77778,0.0,acid_plutonic_rocks,60.62,metamorphics,37.06,0.0,0.0157,-12.9443,42.5764,15.1823,42.1993,11.7715,1961.5491,3829.7943,2.8024,1.1724,147.0,6.676
55660000,44.83504449007529,0.010991695163654128,24.766673315625866,125,2.5015886811794856,sao_pedro_do_pampa,-17.3203,-40.6764,1940.0,1965.451,high,204.0,393.3179,65.7278,1965.451,2.7889,2.8663,2.28457,1.02775,0.80288,0.0,0.0,23.05,1.42724,djf,267.7,5.87061,jja,0.76173,0.27313,1.46869,1.95525,0.62491,154.2,0.1366,2.3653,4.65,3.44444,22.9,12.72222,0.0,acid_plutonic_rocks,49.17,metamorphics,43.08,0.0,0.0297,-13.08,43.4722,15.416,41.0631,11.4533,1947.1328,3378.4689,1.6292,0.586,0.0,0.0
55699998,44.83504449007529,0.0019540791402051783,81.21850094276797,125,2.2916440922694874,nanuque_montante,-17.8419,-40.3822,13700.0,13799.12,high,110.0,443.7094,63.7331,13799.12,2.85907,2.88345,2.35832,1.00853,0.88194,0.00184,0.0,23.1,1.5098,djf,252.6,5.63211,jja,0.57323,0.2005,1.53126,1.99337,0.64879,151.8,0.11,1.6847,5.95,5.66667,20.4,15.69231,0.0,acid_plutonic_rocks,58.59,metamorphics,35.27,0.0,0.0255,-12.8886,43.1807,15.031,41.7473,11.1929,1976.7321,3561.1219,2.4963,1.1931,147.0,5.0914
55790000,39.00068446269678,0.0011934011934011935,26.167311461046214,125,1.753287491421285,ataleia,-18.0453,-41.1122,424.0,425.1456,high,255.0,471.3832,101.7227,425.1456,2.91789,2.85961,2.34871,0.98003,0.9283,0.0,0.0,24.7,1.46588,djf,277.55,6.54599,jja,1.10884,0.37913,2.16526,2.5344,0.54447,138.65,0.1179,4.0889,13.83219,2.67961,69.06072,15.48315,1e-05,acid_plutonic_rocks,78.56,metamorphics,20.96,0.0,0.0112,-12.9743,45.3391,14.3341,40.2669,10.8221,1897.0611,3575.198,2.1548,0.5324,0.0,0.0
55895000,30.32991101984942,0.0,56.46418401791762,125,2.415916412793435,barra_do_rio_preto,-18.6936,-40.8819,2500.0,2467.825,high,170.0,441.2326,90.9278,2467.825,2.89181,2.85506,2.35642,0.98729,0.95673,0.0,0.0,25.05,1.42735,djf,266.55,6.26439,jja,0.67913,0.23466,1.74681,2.33102,0.63179,147.31579,0.1151,2.1883,6.97004,2.57407,29.28418,12.97778,0.0,acid_plutonic_rocks,63.97,metamorphics,35.49,0.0,0.0112,-12.9999,44.7765,14.3067,40.8632,10.5594,2128.4468,3908.4755,5.5175,2.2258,0.0,0.0
55900000,44.83504449007529,0.005434782608695652,130.47332534945616,125,1.5119858004490887,barra_de_sao_francisco,-18.7556,-40.915,214.0,220.0957,high,204.0,415.7895,91.3716,220.0957,2.86509,2.8392,2.36284,0.99096,0.94604,0.0,0.0,27.1,1.45308,djf,283.1,6.97291,jja,0.75424,0.26325,1.61691,2.15307,0.64364,152.0,0.1358,2.2753,5.85,2.16667,22.2,10.82927,0.0,acid_plutonic_rocks,63.04,metamorphics,36.96,0.0,0.01,-13.0,44.5641,13.634,41.7524,11.6489,2437.5441,3079.5597,6.3721,2.3146,0.0,0.0
55920000,44.83504449007529,0.054408891060087936,60.77497606757651,125,2.611617314994337,corrego_da_boa_esperanca,-18.7006,-40.4419,4190.0,4172.233,high,110.0,365.6916,84.4004,4172.233,2.91746,2.82761,2.37216,0.9692,0.90967,0.0,0.0,24.8,1.46313,djf,263.5,6.07843,jja,0.73708,0.25261,1.13127,2.6817,0.61298,151.05556,0.1057,2.4827,7.70762,3.23404,39.40015,14.94231,0.0,acid_plutonic_rocks,60.76,metamorphics,38.1,0.0,0.0128,-12.979,45.1028,13.8444,40.9911,9.9315,2217.4241,3487.5011,15.0017,5.5761,0.0,0.0
55960000,44.83504449007529,0.019601856375183194,85.94958376946728,125,3.0925016558404885,boca_da_vala,-18.6511,-40.0889,12000.0,11962.0,high,54.0,333.1823,66.7124,11962.0,2.9431,2.85528,2.39167,0.97016,0.88442,0.0,0.0,22.85,1.43711,djf,256.05,5.74747,jja,0.60017,0.20315,2.09844,2.70223,0.67848,155.36842,0.0904,1.7729,2.83218,2.94737,37.72868,15.54167,0.0,acid_plutonic_rocks,67.48,metamorphics,26.89,0.0,0.0241,-12.8925,45.3775,13.8396,40.7276,9.4252,2139.8222,3099.2973,12.2883,5.6095,0.0,0.0
56028000,44.668035592060235,0.015323322096230463,48.75325695703753,125,2.1886523547047894,piranga,-20.6906,-43.2994,1400.0,1418.38,high,631.0,848.1639,52.8316,1418.38,4.08785,2.74349,2.78384,0.67113,1.10414,0.03317,0.0,22.3,1.33533,djf,244.8,5.40994,jja,1.37133,0.33546,2.19934,1.58424,0.73453,157.85,0.499,3.4732,1.05,2.1,0.0,0.0,0.0,acid_plutonic_rocks,56.83,metamorphics,20.4,0.0,0.0138,-13.9746,39.0821,16.6,44.29,17.5573,2215.0247,2073.2639,3.1024,0.6198,0.0,0.0
56055000,44.7501711156742,0.002018966044661976,42.05876708732879,125,1.9725127384907555,braz_pires,-20.8475,-43.2419,1090.0,1107.841,high,647.0,801.1469,46.7175,1107.841,4.254,2.76185,2.60158,0.64924,1.09987,0.02488,0.0,22.35,1.31085,djf,246.55,5.60978,jja,1.60246,0.37669,1.63888,1.4248,0.73482,158.05,0.5821,3.97412,0.55,1.83333,0.0,0.0,0.0,acid_plutonic_rocks,57.59,metamorphics,40.32,0.0,0.01,-14.0005,38.7332,16.1877,45.0169,16.576,2184.5911,2251.4099,2.059,0.352,0.0,0.0
56065000,44.58590006844627,0.025729198649063555,64.67261293457372,125,1.9637562857887654,senador_firmino,-20.9117,-43.0972,297.0,284.5781,high,674.0,779.5154,35.0258,284.5781,3.92363,2.73638,2.53491,0.69741,1.09121,0.0055,0.0,22.3,1.29275,djf,258.25,5.74527,jja,1.58594,0.40821,0.43823,1.09475,0.73947,153.66667,0.6555,4.033,0.93308,1.5,0.0,0.0,0.0,metamorphics,47.55,acid_plutonic_rocks,44.55,0.0,0.0231,-12.8459,39.5622,15.4828,44.8936,14.3928,2150.4047,1977.0885,5.1035,0.8816,0.0,0.0
56075000,44.668035592060235,0.0019000919399325773,76.3038753289794,125,2.515587022485331,porto_firme,-20.6703,-43.0881,4260.0,4277.91,high,593.0,801.9837,49.9002,4277.91,4.08084,2.74895,2.68474,0.67362,1.1013,0.022,0.0,21.35,1.30581,djf,237.65,5.4258,jja,1.44948,0.35519,1.85227,1.46469,0.76134,160.0,0.57278,3.42036,0.35,1.75,0.0,0.0,0.0,acid_plutonic_rocks,43.67,metamorphics,42.13,0.0,0.0148,-13.7372,39.0974,16.3066,44.5488,16.5727,2205.3412,2330.7519,2.7061,0.5115,0.0,0.0
56085000,44.83504449007529,0.005801172447484123,20.262369150746014,125,1.3501761546657047,seriquite,-20.7233,-42.9228,342.0,334.2861,high,645.0,740.2875,37.8379,334.2861,3.3852,2.70942,2.51755,0.80037,1.04334,0.0,0.0,22.9,1.31232,djf,262.25,5.77643,jja,1.05918,0.31289,1.88796,1.22193,0.70548,155.85,0.4215,2.55224,2.75,1.48649,0.0,0.0,0.0,metamorphics,100.0,,0.0,0.0,0.01,-13.0,39.4281,15.7914,44.6937,15.5361,2102.2655,2080.1084,19.5641,5.0605,0.0,0.0
56090000,44.83504449007529,0.022288715192965314,106.31758814876424,125,2.350571404152939,fazenda_varginha,-20.7144,-42.9997,328.0,327.7102,high,661.0,756.4189,38.7621,327.7102,3.66965,2.71222,2.52635,0.73909,1.06999,0.011,0.0,22.65,1.31304,djf,260.5,5.90034,jja,1.02207,0.28081,1.07071,1.01856,0.7901,160.63158,0.512,2.32997,0.15427,1.5,0.0,0.0,0.0,metamorphics,80.93,acid_plutonic_rocks,15.35,0.0,0.0183,-12.9011,38.7387,15.7995,45.3984,15.653,2180.3195,2202.6737,7.2031,1.9308,0.0,0.0
56110005,44.7501711156742,0.0037320281431630466,78.19351787612295,125,2.6182015333186133,ponte_nova_jusante,-20.3839,-42.9028,6230.0,6222.663,high,412.0,765.9841,47.7568,6222.663,3.94149,2.73318,2.62881,0.69344,1.09159,0.011,0.0,20.4,1.30769,djf,234.6,5.44948,jja,1.39958,0.35509,1.64445,1.37751,0.74815,159.15,0.5204,3.2918,0.75,2.14286,0.0,0.0,0.0,metamorphics,58.92,acid_plutonic_rocks,31.0,0.0,0.0137,-13.5092,39.1291,16.2619,44.5616,17.4696,2228.1867,2373.4493,4.1799,0.8182,13.0,0.409
56240000,44.83504449007529,0.0045798729848558865,22.156549337528652,125,1.155735356218103,fazenda_paraiso,-20.3769,-43.1919,857.0,812.4091,high,472.0,965.3616,83.6431,812.4091,4.13374,2.75714,2.76011,0.66698,1.11946,0.0446,0.0,23.15,1.33429,djf,248.0,5.6946,jja,1.91278,0.46272,1.86445,1.16277,0.75297,161.45,0.8218,4.27508,1.5,1.42857,0.0,0.0,0.0,metamorphics,65.7,basic_plutonic_rocks,18.24,0.0,0.01,-13.7768,39.9784,17.7226,42.2939,25.705,2306.2844,3308.276,13.4928,1.9326,46.0,8.1101
56335001,44.83504449007529,0.01074743527112848,27.34071664261579,125,1.2109680284562745,acaiaca-jusante,-20.3625,-43.1439,1371.0,1350.733,high,432.0,900.3341,81.4308,1350.733,4.15925,2.73403,2.72266,0.65734,1.11945,0.0446,0.0,23.15,1.34593,djf,244.95,5.72313,jja,1.9012,0.4571,1.52682,1.06186,0.76009,160.6,0.8742,4.2493,1.1,1.375,0.0,0.0,0.0,metamorphics,67.94,acid_plutonic_rocks,19.96,0.0,0.0122,-13.7212,39.8511,17.6815,42.4604,25.0325,2308.2729,3247.0713,16.3812,2.3606,46.0,4.9076
56415000,44.83504449007529,0.026013678553981436,38.40863381571124,125,1.8805125377600282,rio_casca,-20.2261,-42.65,2030.0,2035.26,high,358.0,725.3998,66.3847,2035.26,3.58265,2.71409,2.51679,0.75756,1.07514,0.0049,0.0,22.5,1.33929,djf,247.95,5.47956,jja,1.15769,0.32314,1.54145,1.47545,0.71897,155.65,0.4038,3.0629,1.7,2.0,0.05,1.0,0.0,metamorphics,60.62,acid_plutonic_rocks,38.33,0.0,0.0108,-13.0,40.1424,16.4018,43.4067,17.839,2199.3831,2584.9142,9.3418,2.2108,0.0,0.0
56425000,44.83504449007529,0.04592085979482169,74.52135042079529,125,2.8016946428417375,fazenda_cachoeira_d'antas,-19.9944,-42.6744,10100.0,10092.71,high,266.0,742.9721,57.4037,10092.71,3.94232,2.73091,2.62237,0.69272,1.10083,0.02287,0.0,19.7,1.3266,djf,228.8,5.56691,jja,1.41572,0.35911,1.52097,1.33045,0.77584,160.7,0.5989,3.3328,0.4,4.0,0.0,0.0,0.0,metamorphics,66.64,acid_plutonic_rocks,24.7,0.0,0.0143,-13.4143,39.5262,16.5069,43.9292,18.4646,2260.3965,2607.1365,6.6013,1.2775,66.0,1.2655
56460000,39.08555783709788,0.21308489773045672,36.264823391891,125,2.044169177231049,matipo,-20.2772,-42.3256,616.0,620.2209,high,586.0,911.9218,99.3596,620.2209,3.74845,2.77834,2.50043,0.7412,1.07661,0.0,0.0,24.0,1.35593,djf,259.4,5.63301,jja,1.34714,0.36167,1.88702,2.1777,0.70211,154.05263,0.3444,3.9435,2.58566,2.0,1.9651,3.8,0.0,metamorphics,51.19,acid_plutonic_rocks,48.81,0.0,0.01,-13.0,38.6297,16.6269,44.6945,21.6795,2214.3846,2868.1646,2.1153,0.4302,0.0,0.0
56484998,44.7501711156742,0.017987152034261242,32.58819767400258,125,1.834390507158101,raul_soares_montante,-20.1036,-42.44,1350.0,1392.1,high,319.0,792.7662,86.9526,1392.1,3.62196,2.79196,2.51205,0.77084,1.08803,0.0,0.0,23.1,1.37092,djf,253.6,5.66071,jja,1.13085,0.31423,2.04748,1.78611,0.69334,153.21053,0.284,3.09425,2.21239,2.15,7.35748,3.97222,0.0,acid_plutonic_rocks,58.16,metamorphics,41.84,0.0,0.01,-13.0,39.0014,16.2038,44.7462,17.7803,2282.2789,2797.6404,2.4722,0.5989,32.0,5.5691
56500000,44.83504449007529,0.17476795310210064,25.043468361646728,125,1.0134222867700213,abre_campo,-20.2989,-42.4783,273.0,260.4779,high,563.0,836.6269,105.5227,260.4779,3.58733,2.72745,2.53566,0.7603,1.08641,0.00368,0.0,23.85,1.33989,djf,263.0,5.85095,jja,1.48324,0.41261,1.08321,1.71882,0.73015,158.94737,0.4551,3.6931,2.00797,1.90476,1.20478,6.0,0.0,acid_plutonic_rocks,90.61,metamorphics,9.39,0.0,0.01,-13.0,38.9471,15.9275,45.0769,21.1153,2150.7172,2972.7045,1.9071,0.3523,0.0,0.0
56510000,42.001368925393564,0.0649240597092758,32.4721222036116,125,1.8070163717219334,instituto_florestal_raul_soares,-20.0975,-42.4592,1870.0,1883.267,high,331.0,765.664,87.9665,1883.267,3.60872,2.79196,2.51205,0.77367,1.08874,0.0,0.0,23.2,1.36873,djf,251.8,5.60802,jja,1.0845,0.30316,2.36333,1.72186,0.7079,155.15789,0.2716,2.7372,1.64713,2.13333,10.75779,6.14706,0.0,acid_plutonic_rocks,64.08,metamorphics,35.49,0.0,0.0105,-12.9981,39.1247,16.1496,44.6775,18.7544,2272.7307,2799.6502,2.418,0.6109,32.0,4.2926
56539000,44.83504449007529,0.013617489008304836,81.90597964879385,125,2.850065488714598,cachoeira_dos_oculos_-_montante,-19.7769,-42.4764,15900.0,16255.32,high,261.0,697.2577,61.1027,16255.32,3.81151,2.73953,2.59301,0.71875,1.09834,0.01666,0.0,19.05,1.32753,djf,225.1,5.44377,jja,1.16504,0.30566,1.6381,1.58891,0.77007,159.0,0.473,2.82336,0.35,3.5,0.0,0.0,0.0,metamorphics,62.13,acid_plutonic_rocks,29.74,0.0,0.0182,-13.1953,39.752,16.5033,43.706,17.759,2269.4263,2504.8218,7.1694,1.686,98.0,1.4177
