gauge_id,n_models,best_nse_model,best_nse_eval_nse,tau_err_nse,best_beta_de_model,dist_beta_de_best,disagree_beta_de,tau_err_beta_de_best,delta_tau_err_beta_de,best_beta_raw_model,dist_beta_raw_best,disagree_beta_raw,tau_err_beta_raw_best,delta_tau_err_beta_raw,best_de_const_model,dist_de_const_best,disagree_de_const,tau_err_de_const_best,delta_tau_err_de_const,best_de_shuff_model,dist_de_shuff_best,disagree_de_shuff,tau_err_de_shuff_best,delta_tau_err_de_shuff,best_scalar_model,dist_scalar_best,disagree_scalar,tau_err_scalar_best,delta_tau_err_scalar
71001,4,global_lstm,0.5214541487456403,0.8973260200409008,rrmpg_gr4j,0.0951800351809055,True,1.3535969120593965,0.4562708920184957,seasonal_ar1_null,0.3925377832449979,True,0.0628544984860273,-0.8344715215548735,seasonal_ar1_null,0.3925377832449978,True,0.0628544984860273,-0.8344715215548735,,,,,,rrmpg_gr4j,0.02478386283122469,True,1.3535969120593965,0.4562708920184957
71004,5,global_lstm,0.456785961164641,0.6913954638935621,global_lstm,0.0611721323702106,False,0.6913954638935621,0.0,seasonal_ar1_null,0.5281204851858666,True,0.3034703046705405,-0.3879251592230216,seasonal_ar1_null,0.5385636771120736,True,0.3034703046705405,-0.3879251592230216,seasonal_ar1_null,0.6395070295813332,True,0.3034703046705405,-0.3879251592230216,global_lstm,0.05439391681564487,False,0.6913954638935621,0.0
71006,4,global_lstm,0.5512715428765373,0.8939804555915568,global_lstm,0.1369072353076761,False,0.8939804555915568,0.0,seasonal_ar1_null,0.3169107950612752,True,0.1134022702826271,-0.7805781853089298,seasonal_ar1_null,0.3169107950612752,True,0.1134022702826271,-0.7805781853089298,seasonal_ar1_null,0.41107505174383174,True,0.1134022702826271,-0.7805781853089298,seasonal_ar1_null,0.16035226723139107,True,0.1134022702826271,-0.7805781853089298
71008,5,global_lstm,0.5091388566939753,1.020618668711312,global_lstm,0.0940487269327322,False,1.020618668711312,0.0,seasonal_ar1_null,0.5219187244540119,True,0.0406356351378621,-0.9799830335734498,seasonal_ar1_null,0.5219187244540121,True,0.0406356351378621,-0.9799830335734498,seasonal_climatology,0.33246705163718177,True,0.2796797040473133,-0.7409389646639986,global_lstm,0.014265774918364227,False,1.020618668711312,0.0
71014,5,global_lstm,0.5983910662867641,0.5063518503439352,global_lstm,0.3540149890166196,False,0.5063518503439352,0.0,seasonal_ar1_null,0.5301661638044219,True,0.1463673302891235,-0.35998452005481163,seasonal_ar1_null,0.5301661638044219,True,0.1463673302891235,-0.35998452005481163,seasonal_ar1_null,0.23708496713953253,True,0.1463673302891235,-0.35998452005481163,seasonal_ar1_null,0.36490987453752444,True,0.1463673302891235,-0.35998452005481163
72002,5,global_lstm,0.5250170250486967,0.8886010281868809,rrmpg_gr4j,0.0467367913164922,True,1.5180783374495046,0.6294773092626237,seasonal_ar1_null,0.3131641231004171,True,0.2140695114331193,-0.6745315167537616,seasonal_ar1_null,0.3131641231004171,True,0.2140695114331193,-0.6745315167537616,seasonal_ar1_null,0.293039802733307,True,0.2140695114331193,-0.6745315167537616,,,,,
72004,5,global_lstm,0.5620434073894708,0.9312021366210252,global_lstm,0.0883807619593561,False,0.9312021366210252,0.0,seasonal_climatology,0.2372848674119003,True,0.6681798291198898,-0.2630223075011354,seasonal_climatology,0.23728486741190036,True,0.6681798291198898,-0.2630223075011354,seasonal_climatology,0.25716025430223166,True,0.6681798291198898,-0.2630223075011354,global_lstm,0.04314698726146393,False,0.9312021366210252,0.0
72005,4,global_lstm,0.5724228722500943,0.9144569337230424,rrmpg_gr4j,0.0658923649010275,True,1.3553144385023563,0.44085750477931396,seasonal_ar1_null,0.587191435936131,True,0.121771984082969,-0.7926849496400734,seasonal_ar1_null,0.587191435936131,True,0.121771984082969,-0.7926849496400734,seasonal_ar1_null,0.5189395615245755,True,0.121771984082969,-0.7926849496400734,rrmpg_hbvedu,0.015223202798318902,True,1.3095185641832303,0.39506163046018794
72007,5,global_lstm,0.5164115337432098,0.9741319972941168,global_lstm,0.0750624847692025,False,0.9741319972941168,0.0,seasonal_ar1_null,0.5537484946407161,True,0.0609962024345892,-0.9131357948595276,seasonal_ar1_null,0.5537484946407161,True,0.0609962024345892,-0.9131357948595276,global_lstm,0.03488369991721618,False,0.9741319972941168,0.0,global_lstm,0.0866832615935419,False,0.9741319972941168,0.0
72009,5,global_lstm,0.5047805855933347,0.9257403589202648,rrmpg_gr4j,0.0846495171517098,True,1.350399437773123,0.42465907885285814,seasonal_ar1_null,0.4697977341549292,True,0.0883221501679467,-0.8374182087523181,seasonal_ar1_null,0.4697977341549292,True,0.0883221501679467,-0.8374182087523181,seasonal_ar1_null,0.11596929079341445,True,0.0883221501679467,-0.8374182087523181,global_lstm,0.09233673017814337,False,0.9257403589202648,0.0
72014,4,global_lstm,0.4142247131912406,0.9274024585415076,global_lstm,0.0992590128529339,False,0.9274024585415076,0.0,seasonal_ar1_null,0.6554708798415445,True,0.0382877214158518,-0.8891147371256558,seasonal_ar1_null,0.6554708798415445,True,0.0382877214158518,-0.8891147371256558,seasonal_ar1_null,0.7577227816843299,True,0.0382877214158518,-0.8891147371256558,global_lstm,0.054156110394309676,False,0.9274024585415076,0.0
72015,5,global_lstm,0.5226183234483675,1.151150813731851,rrmpg_gr4j,0.0099762691558372,True,1.528474673962099,0.377323860230248,seasonal_ar1_null,0.5552183238199102,True,0.0511633552613283,-1.0999874584705227,seasonal_ar1_null,0.5552183238199102,True,0.0511633552613283,-1.0999874584705227,global_lstm,0.23188981225815486,False,1.151150813731851,0.0,rrmpg_gr4j,0.06534865617583308,True,1.528474673962099,0.377323860230248
73005,5,global_lstm,0.6563727515653344,0.8362169713097554,rrmpg_gr4j,0.0818831286631104,True,0.8000550170757382,-0.036161954234017135,rrmpg_gr4j,0.5286999737368948,True,0.8000550170757382,-0.036161954234017135,rrmpg_gr4j,0.5286999737368947,True,0.8000550170757382,-0.036161954234017135,rrmpg_gr4j,0.518223481102479,True,0.8000550170757382,-0.036161954234017135,global_lstm,0.08242019104922726,False,0.8362169713097554,0.0
