gauge_id,model_type,model_label,n_eval_years,train_nse,eval_nse,eval_kge,obs_tau_eval_days,model_tau_eval_days,abs_log10_tau_error,beta_de_median_abs_distance,beta_raw_median_abs_distance,param_calibration,param_seed,seed_index,seed
13005,global_lstm,global LSTM,12.498288843258042,0.7856977203739717,0.16669839475910897,0.5276267045493513,9.947715428814352,21.148385754463003,0.32755387044993245,0.2336716380902618,0.4255129230932131,global_lstm_seed_ensemble_seed=0,20265608,0,20265608
13007,global_lstm,global LSTM,14.023271731690622,0.7520692240791845,0.5675643066481495,0.5327416664384008,5.985865232992156,32.39444627937775,0.7333436260992234,0.3079948325609372,0.9726970904841072,global_lstm_seed_ensemble_seed=0,20265608,0,20265608
13008,global_lstm,global LSTM,11.9233401779603,0.8201759533716936,0.5173655586827994,0.5589147992898211,7.592111426602678,42.55516139336707,0.7485896685012584,0.14941782694780037,0.8230412197761345,global_lstm_seed_ensemble_seed=0,20265608,0,20265608
14001,global_lstm,global LSTM,15.597535934291582,0.881032545915494,0.54904624885615,0.6551909179698218,14.768188088235641,37.25921664608915,0.40190650495189556,0.3594990460160452,0.23891721643185893,global_lstm_seed_ensemble_seed=0,20265608,0,20265608
14002,global_lstm,global LSTM,15.299110198494182,0.8381102452933189,0.1978714518357395,0.5905398016628215,13.578408853621704,25.83904113735208,0.27942751197068927,0.29367395325904866,0.34601203809172176,global_lstm_seed_ensemble_seed=0,20265608,0,20265608
14005,global_lstm,global LSTM,11.62217659137577,0.767887211657259,0.5384250590587831,0.6443927769675828,12.93424013092396,39.758195132946035,0.4876857413066177,0.7498199557701816,0.3075416564225838,global_lstm_seed_ensemble_seed=0,20265608,0,20265608
15006,global_lstm,global LSTM,15.597535934291582,0.7466672368636587,0.445218236622293,0.6360172286579941,12.75089601312989,83.17906824139135,0.8144733471822199,0.3851392489411043,0.4627598044483596,global_lstm_seed_ensemble_seed=0,20265608,0,20265608
15007,global_lstm,global LSTM,15.597535934291582,0.6492038129536566,0.3628015640264486,0.630252578172864,13.197210717246277,71.6016513153954,0.7344408873081162,0.37152222306173144,0.5384429510433846,global_lstm_seed_ensemble_seed=0,20265608,0,20265608
15010,global_lstm,global LSTM,14.924024640657084,0.8055276736105257,0.6074944854175657,0.7179609099389836,7.264966910427983,69.02562048743852,0.9777766787356732,0.23045763773071748,0.9231816514639818,global_lstm_seed_ensemble_seed=0,20265608,0,20265608
15011,global_lstm,global LSTM,15.597535934291582,0.38460371028262774,0.3803378709858315,0.6724826787708114,5.30285145219421,68.69593883473017,1.1124216017278707,0.19712111356223083,0.9371423089339959,global_lstm_seed_ensemble_seed=0,20265608,0,20265608
15012,global_lstm,global LSTM,14.921286789869953,0.6698998671519945,0.4126906838644979,0.5858604007859686,12.951216513352971,78.4683474382127,0.7823839425607069,0.3025348517877211,0.5475411600797474,global_lstm_seed_ensemble_seed=0,20265608,0,20265608
15013,global_lstm,global LSTM,15.58110882956879,0.7768680542174338,0.5785038670869993,0.5855779098052594,7.007287160222032,77.19294837569905,1.0420277137291738,0.14724605658796291,0.9328965622925112,global_lstm_seed_ensemble_seed=0,20265608,0,20265608
15014,global_lstm,global LSTM,11.323750855578371,0.6580603823357885,0.36750474490296703,0.36019597703072437,4.930722193943647,109.42674530047496,1.3462129478528688,0.2604322175397249,1.1889966564968821,global_lstm_seed_ensemble_seed=0,20265608,0,20265608
15016,global_lstm,global LSTM,14.622861054072553,0.43208184040415776,0.04134009192805754,0.4372944878709826,14.072080101173524,73.66116818431132,0.7188803034516826,1.9746747305537335,1.2191284307344699,global_lstm_seed_ensemble_seed=0,20265608,0,20265608
15021,global_lstm,global LSTM,11.143052703627653,0.5581499509861019,0.48196390706790493,0.6114776348179042,14.31833566112229,37.334597655881296,0.41621893616708655,0.7989202745121706,0.16916277586953288,global_lstm_seed_ensemble_seed=0,20265608,0,20265608
15023,global_lstm,global LSTM,11.9233401779603,0.8358426354837333,0.5195195432535976,0.5194472633608956,7.088442465992603,83.9388640296134,1.073412268756473,0.3938592209679667,0.612576093967256,global_lstm_seed_ensemble_seed=0,20265608,0,20265608
15024,global_lstm,global LSTM,12.2217659137577,0.825623633941234,0.5240236694499251,0.6007179682261773,3.715251216632258,81.33890991785225,1.3403101627393699,0.8427531253431997,0.36525828405275795,global_lstm_seed_ensemble_seed=0,20265608,0,20265608
15025,global_lstm,global LSTM,11.323750855578371,0.7522375306618214,0.48158116813497676,0.4559789527924598,6.661093287485715,99.8364002666616,1.1757433976389418,0.16092051255733253,1.2189225782372968,global_lstm_seed_ensemble_seed=0,20265608,0,20265608
15030,global_lstm,global LSTM,9.963039014373717,0.7283219721467231,0.5565413788207771,0.5219063719935306,10.219457772267887,72.21771703854844,0.8492159018462004,0.7723018749832322,0.3054675683037962,global_lstm_seed_ensemble_seed=0,20265608,0,20265608
15039,global_lstm,global LSTM,9.22381930184805,0.48603392181229854,0.16710385466208555,0.1311864902573492,3.8542447949737215,124.90645353945854,1.5106455830615384,0.3526931902857492,1.1002148489776777,global_lstm_seed_ensemble_seed=0,20265608,0,20265608
16001,global_lstm,global LSTM,15.597535934291582,0.8335933350597944,0.5306344559989614,0.610156902473786,11.214157798450762,77.07499977355559,0.8371468692031546,0.22663559382504472,0.7109905483067122,global_lstm_seed_ensemble_seed=0,20265608,0,20265608
16003,global_lstm,global LSTM,15.597535934291582,0.7414401759479692,0.46946752329396935,0.40927124417199734,2.9678059042926,69.61904117867408,1.3702925432110344,0.11867402260913618,0.8736637556444534,global_lstm_seed_ensemble_seed=0,20265608,0,20265608
16004,global_lstm,global LSTM,14.99794661190965,0.848241057148723,0.5059631819906325,0.5733597367918112,11.908076256236738,77.76253133788488,0.8149287822761253,0.19562406299180224,0.47710530368687876,global_lstm_seed_ensemble_seed=0,20265608,0,20265608
17001,global_lstm,global LSTM,15.422313483915127,0.7938197785916734,0.5307302644892868,0.6498726988936538,4.545545637612084,78.12989499005124,1.235231218128167,0.41809124130091707,0.6283649957963935,global_lstm_seed_ensemble_seed=0,20265608,0,20265608
17003,global_lstm,global LSTM,15.597535934291582,0.7618768512541859,0.513564736600731,0.6762589526831004,4.125506337336148,77.41528271699538,1.2733494455648897,0.2847503828348473,0.9558323817801505,global_lstm_seed_ensemble_seed=0,20265608,0,20265608
17004,global_lstm,global LSTM,14.047912388774812,0.8750673300595027,0.8251053875564329,0.8567051106683672,10.434396655594337,13.118768444399555,0.0994257244533061,0.22437454598974715,0.26686874799659366,global_lstm_seed_ensemble_seed=0,20265608,0,20265608
17005,global_lstm,global LSTM,15.597535934291582,0.7245565922865818,0.49274460084615834,0.44588742750394217,3.7846296407374274,74.68934768955626,1.2952352800957088,0.600289550521792,0.857151735319153,global_lstm_seed_ensemble_seed=0,20265608,0,20265608
17015,global_lstm,global LSTM,10.72142368240931,0.7316093051182697,0.4356091179923831,0.511468856390302,8.615160436903533,91.53143710224471,1.0263069115546957,0.2579743076105745,0.6731111647633515,global_lstm_seed_ensemble_seed=0,20265608,0,20265608
17018,global_lstm,global LSTM,8.429842573579739,0.7171948764825373,0.17270995250448873,0.42155828601712075,15.69830126732494,73.34378385299075,0.6695106523277047,0.07447153866413536,0.8599752691898481,global_lstm_seed_ensemble_seed=0,20265608,0,20265608
18001,global_lstm,global LSTM,15.597535934291582,0.8296250085355328,0.5474577041233062,0.5738246168777001,4.560552916687968,72.49354204343065,1.201281820685362,0.31098614243648653,0.7616063883371379,global_lstm_seed_ensemble_seed=0,20265608,0,20265608
18002,global_lstm,global LSTM,15.326488706365502,0.7786364943205326,0.5661677132440595,0.6223277880588364,5.284382481221149,24.61544689098027,0.6682134806343959,0.5484435736761094,0.1827059769759637,global_lstm_seed_ensemble_seed=0,20265608,0,20265608
18003,global_lstm,global LSTM,15.597535934291582,0.7706508437746797,0.4952869650694095,0.6720346367689857,7.748613580127614,73.62355042308178,0.9777927536759451,1.557071976479142,0.5324127530108349,global_lstm_seed_ensemble_seed=0,20265608,0,20265608
18008,global_lstm,global LSTM,14.360027378507871,0.7040836523850806,0.3943980485717353,0.4934439581223331,5.892946100449161,75.98586448467199,1.1104003399044042,2.466317850107039,1.1677219292007468,global_lstm_seed_ensemble_seed=0,20265608,0,20265608
18010,global_lstm,global LSTM,14.77618069815195,0.824006265577162,0.505981329995902,0.6315149001392694,9.31844409702067,41.14567302156004,0.6449807663448633,1.0264132363716663,0.2950001646719643,global_lstm_seed_ensemble_seed=0,20265608,0,20265608
18011,global_lstm,global LSTM,12.399726214921287,0.8260052924962827,0.506561230154517,0.6454312925625745,7.432134552620482,95.70343348759276,1.109813955349333,2.16209411650076,0.6209101351028774,global_lstm_seed_ensemble_seed=0,20265608,0,20265608
18014,global_lstm,global LSTM,13.122518822724162,0.751140795209994,0.47542195439187507,0.41489223865012315,6.337129350027229,83.34295255895921,1.1189763101808317,0.29612722670564606,0.7614561331728193,global_lstm_seed_ensemble_seed=0,20265608,0,20265608
19001,global_lstm,global LSTM,15.597535934291582,0.7256432908172619,0.5109920869151101,0.48325428109186097,4.3210519397516505,80.14721891735627,1.2682989704398147,0.5296506246813455,0.9889845069101026,global_lstm_seed_ensemble_seed=0,20265608,0,20265608
19006,global_lstm,global LSTM,15.597535934291582,0.773565706115276,0.5386579308456918,0.6050895706794606,10.007780300595602,74.2529740362692,0.8703760902447781,0.2319606449182705,0.9308926706640853,global_lstm_seed_ensemble_seed=0,20265608,0,20265608
19010,global_lstm,global LSTM,15.364818617385353,0.49688026560631393,0.47993807192528526,0.6970422989101848,28.346451315793523,35.09906553023548,0.09279685663065555,0.7405834742499755,1.0390130808422136,global_lstm_seed_ensemble_seed=0,20265608,0,20265608
19017,global_lstm,global LSTM,11.017111567419576,0.6628287392688834,0.43060416456610906,0.42459575596824717,8.23987374381974,48.19880201655333,0.7671156867303984,0.0889418681715497,1.0921641002667382,global_lstm_seed_ensemble_seed=0,20265608,0,20265608
19020,global_lstm,global LSTM,11.02258726899384,0.5717751812661429,0.41357077368216677,0.3323492130015475,4.184949949070712,102.79192453157665,1.3902687289456386,0.4473697542528384,1.1930335795724751,global_lstm_seed_ensemble_seed=0,20265608,0,20265608
20002,global_lstm,global LSTM,15.597535934291582,0.695855005007507,0.5340112581943225,0.562206792987529,12.960497794946914,37.19469941442662,0.4578593708369056,0.5509691352082446,0.4158811533547023,global_lstm_seed_ensemble_seed=0,20265608,0,20265608
20003,global_lstm,global LSTM,15.545516769336071,0.7543494182862598,0.5805040642035679,0.5843469975515451,9.247773643664356,81.27309061511096,0.9439095841672728,0.528803051837754,0.9989582384504133,global_lstm_seed_ensemble_seed=0,20265608,0,20265608
20007,global_lstm,global LSTM,14.915811088295689,0.7448292467850661,0.6565799147437565,0.6522814198271183,12.399524836853942,41.584098930895834,0.5255222525201888,0.3903433071028414,0.7951058794945796,global_lstm_seed_ensemble_seed=0,20265608,0,20265608
2001,global_lstm,global LSTM,14.321697467488022,0.6953591797866869,0.494014351928062,0.479544152882571,3.218862615237065,104.15974748479978,1.509997477469662,0.6440606969176563,1.1725894831717052,global_lstm_seed_ensemble_seed=0,20265608,0,20265608
2002,global_lstm,global LSTM,8.824093086926762,0.6553287774411201,0.3659921389313998,0.3711314264139186,2.667990248549723,142.55613132019002,1.7278016630850241,,0.633316588733301,global_lstm_seed_ensemble_seed=0,20265608,0,20265608
21003,global_lstm,global LSTM,15.597535934291582,0.8945429487895503,0.5955955840433254,0.7024181216795117,7.9069655565343515,87.0569680234325,1.0417936907185164,0.238923949206007,0.699517958423465,global_lstm_seed_ensemble_seed=0,20265608,0,20265608
21006,global_lstm,global LSTM,15.597535934291582,0.8815579776688514,0.5890892102554643,0.6709835243446725,7.667748715743264,85.38050244516549,1.0466908342794123,0.319207094336022,0.6026981303313103,global_lstm_seed_ensemble_seed=0,20265608,0,20265608
21008,global_lstm,global LSTM,15.597535934291582,0.7811569394031549,0.5576999406436206,0.49503563961844343,6.282570508415334,77.8937166851164,1.0933650553008782,0.28336241106392746,1.0334606936255182,global_lstm_seed_ensemble_seed=0,20265608,0,20265608
21009,global_lstm,global LSTM,15.597535934291582,0.8407374323634306,0.5715458854074955,0.6120864310153133,9.654143670866219,85.35183830536228,0.9464991217663768,0.4876867629837267,0.7689443997131333,global_lstm_seed_ensemble_seed=0,20265608,0,20265608
21011,global_lstm,global LSTM,15.597535934291582,0.8258188262784221,0.5405241307470965,0.6926528224688551,6.5546610596451895,80.09337898311696,1.0870463767684322,0.5981046046409402,0.3123694059960769,global_lstm_seed_ensemble_seed=0,20265608,0,20265608
21012,global_lstm,global LSTM,15.597535934291582,0.7784865131837526,0.5551072850981482,0.49603972882503056,5.6350004837586996,72.87702238527508,1.1116966622258053,0.11786903200313281,0.9563250292189407,global_lstm_seed_ensemble_seed=0,20265608,0,20265608
21013,global_lstm,global LSTM,15.597535934291582,0.7815873364847585,0.5101613443769306,0.5112806542846277,7.321995864092805,85.98622891878667,1.0697994233687989,0.48329695154179403,0.8747247787065618,global_lstm_seed_ensemble_seed=0,20265608,0,20265608
21015,global_lstm,global LSTM,15.597535934291582,0.7420956538087572,0.5111145967619466,0.5628486378730224,6.530498635848376,79.31110953239968,1.0843876824642016,0.4265216370428862,1.1072832165850008,global_lstm_seed_ensemble_seed=0,20265608,0,20265608
21016,global_lstm,global LSTM,15.597535934291582,0.6847039272572091,0.5590937403711856,0.4958875253342473,7.62445306517465,30.81011565147941,0.6064846332005583,0.3090141810663396,0.8890517409108698,global_lstm_seed_ensemble_seed=0,20265608,0,20265608
21017,global_lstm,global LSTM,15.597535934291582,0.7052988882546043,0.504113037982007,0.46271491067070414,3.5220671885016444,73.69741552570737,1.3206546214702726,0.017891358641149102,0.8263549218173263,global_lstm_seed_ensemble_seed=0,20265608,0,20265608
21018,global_lstm,global LSTM,15.592060232717317,0.8649316298185477,0.565901409998868,0.6697258310664693,9.619874606995836,86.83901113614513,0.9555454582198714,0.4510896472165249,0.7752207689496866,global_lstm_seed_ensemble_seed=0,20265608,0,20265608
21022,global_lstm,global LSTM,15.597535934291582,0.7650944529363877,0.5762328932929316,0.525885930455515,8.26234433654277,36.1141359958893,0.6405739387289592,0.3118962592723935,0.9442792202305431,global_lstm_seed_ensemble_seed=0,20265608,0,20265608
21023,global_lstm,global LSTM,15.572895277207392,0.4460100246261063,0.3086524641727809,0.19319202230387134,4.993339331383671,37.21226793793583,0.8722950590055181,0.6093625084262277,1.118175499295178,global_lstm_seed_ensemble_seed=0,20265608,0,20265608
21024,global_lstm,global LSTM,15.34839151266256,0.6226441506412741,0.5044134297481787,0.4349015892659557,4.927024401437726,73.28494022513244,1.1724300248006054,0.15661890538919793,1.3172687171860664,global_lstm_seed_ensemble_seed=0,20265608,0,20265608
21026,global_lstm,global LSTM,14.198494182067078,0.6063727562902909,0.42146306327913663,0.290131262416809,3.3579531532805404,83.32772775901628,1.3947149063168833,0.02679871415801849,1.0235029412706376,global_lstm_seed_ensemble_seed=0,20265608,0,20265608
21027,global_lstm,global LSTM,14.67214236824093,0.6900644606043325,0.5504952845125545,0.4977966719047794,7.983276099819803,62.85355831945481,0.8961487198605993,0.4262363123975571,1.0749767974086055,global_lstm_seed_ensemble_seed=0,20265608,0,20265608
22001,global_lstm,global LSTM,15.501711156741958,0.7459080693206857,0.617714320838028,0.5297314178785844,6.162983982031184,29.121143662573502,0.6744173878681674,0.5008975340150168,0.937601900142071,global_lstm_seed_ensemble_seed=0,20265608,0,20265608
22006,global_lstm,global LSTM,15.597535934291582,0.6885154222793747,0.6236386037674635,0.5584909459014196,7.351530702991001,25.760702860218547,0.5445799328647574,0.456466387064219,0.8999372740729631,global_lstm_seed_ensemble_seed=0,20265608,0,20265608
22007,global_lstm,global LSTM,15.594798083504449,0.6213540976490681,0.5581928245856838,0.4478452993945323,6.000770021201829,27.547410309200803,0.6618737949321168,0.4261383156703301,0.9641778514317926,global_lstm_seed_ensemble_seed=0,20265608,0,20265608
22009,global_lstm,global LSTM,15.096509240246407,0.7354741180269707,0.6098260751453632,0.5388680307502125,4.8353425338038605,30.453081817917873,0.7992040045474279,0.47990891420086523,1.0444387006602913,global_lstm_seed_ensemble_seed=0,20265608,0,20265608
23001,global_lstm,global LSTM,15.561943874058864,0.7185030255472371,0.6181148197979038,0.588988992766833,5.587304826162167,65.94924783466516,1.0720074809114364,0.3297952814407771,0.9567194226943622,global_lstm_seed_ensemble_seed=0,20265608,0,20265608
23004,global_lstm,global LSTM,15.597535934291582,0.6542192292172582,0.5492854613829776,0.47155594544758017,3.9319999153009086,63.87484487257922,1.210716358604885,0.3828425330593345,1.1022389454309827,global_lstm_seed_ensemble_seed=0,20265608,0,20265608
23006,global_lstm,global LSTM,15.498973305954825,0.6559458578560646,0.49832695920752557,0.4341636701578201,3.4944389847848707,67.39628730126292,1.2852585111526245,0.27131497288098094,1.1652652645104444,global_lstm_seed_ensemble_seed=0,20265608,0,20265608
23007,global_lstm,global LSTM,15.501711156741958,0.6004960652513205,0.5884952227182143,0.7536104767376424,12.509223550567489,28.65490768071951,0.3599686597981427,0.2086772981704066,1.0273147369021713,global_lstm_seed_ensemble_seed=0,20265608,0,20265608
23008,global_lstm,global LSTM,15.460643394934976,0.6486229585377598,0.5170444050151632,0.4322280430007087,4.081205956745483,66.59208633728636,1.2126341097413194,0.5694897464831066,1.1508784583425782,global_lstm_seed_ensemble_seed=0,20265608,0,20265608
23011,global_lstm,global LSTM,15.279945242984258,0.524264317607129,0.46431902599088193,0.42214029241409334,2.9482734320398314,71.51913965161026,1.3848545225450806,0.1318785697992807,0.9511083003675941,global_lstm_seed_ensemble_seed=0,20265608,0,20265608
23016,global_lstm,global LSTM,9.78507871321013,0.7000809441390388,0.49107740164745006,0.5654844436667732,6.135549618679133,30.503015735466754,0.6964893061414874,0.28216502646376485,1.1301043535528232,global_lstm_seed_ensemble_seed=0,20265608,0,20265608
24001,global_lstm,global LSTM,15.43874058863792,0.7070104270081827,0.5922426548967678,0.5456863907642755,5.748000679510907,56.60496188408677,0.9933376914880931,0.3645627069826851,1.0884134149753786,global_lstm_seed_ensemble_seed=0,20265608,0,20265608
24003,global_lstm,global LSTM,15.394934976043805,0.6952979450781827,0.555536556211176,0.5941887324495492,4.281921634400991,44.207939253060246,1.0138615560111828,0.24893873545880485,1.0287250225086022,global_lstm_seed_ensemble_seed=0,20265608,0,20265608
24004,global_lstm,global LSTM,15.545516769336071,0.7369235098361486,0.6282404892114843,0.6313102186168633,8.063903538613342,34.14842220426775,0.6268253182634603,0.17070571452107797,1.05237264455301,global_lstm_seed_ensemble_seed=0,20265608,0,20265608
24005,global_lstm,global LSTM,15.523613963039015,0.7495139214739529,0.6181601530661899,0.6354842340097271,11.345288784201392,31.471458275285713,0.44310131209882536,0.1926823662193805,1.0671525186599669,global_lstm_seed_ensemble_seed=0,20265608,0,20265608
25001,global_lstm,global LSTM,15.592060232717317,0.7570908250663736,0.5595030308941358,0.548082138783969,5.440826644393534,60.643761071120736,1.0471212393730471,0.18758265850114675,1.1057329561523872,global_lstm_seed_ensemble_seed=0,20265608,0,20265608
25003,global_lstm,global LSTM,12.19438740588638,0.40113666578853857,0.28491684483814295,0.2787220643773748,1.6302537230858292,79.67952122927846,1.6890915151771202,,0.9908855951254658,global_lstm_seed_ensemble_seed=0,20265608,0,20265608
25006,global_lstm,global LSTM,15.594798083504449,0.5442383574990406,0.4304403506841348,0.32088999879461466,3.833007149020166,56.367110208423014,1.1674861410031458,0.4414643804226946,0.9587370427078009,global_lstm_seed_ensemble_seed=0,20265608,0,20265608
25012,global_lstm,global LSTM,15.597535934291582,0.5667207092978974,0.4409365114176661,0.41513886458301485,2.8319251711078737,62.23998211208882,1.3419876855013255,0.1262652176021345,1.0839787963005025,global_lstm_seed_ensemble_seed=0,20265608,0,20265608
25020,global_lstm,global LSTM,14.94318959616701,0.6777152080491213,0.5320059312601689,0.6698617234118083,17.517342401118498,38.897041680769334,0.34644835331115076,0.6678131432501893,0.3738321831280391,global_lstm_seed_ensemble_seed=0,20265608,0,20265608
25021,global_lstm,global LSTM,14.72142368240931,0.6075157011753708,0.5084712133981573,0.6512642508019589,14.020932300724079,38.627807659502366,0.44012316789761147,1.0137318528362753,0.23894565113619987,global_lstm_seed_ensemble_seed=0,20265608,0,20265608
26003,global_lstm,global LSTM,15.422313483915127,-0.20904114259408302,-0.6583441854837095,0.2438719162900076,72.92905077603154,33.01382929322733,0.3442046596241216,1.5218709163718218,1.0677463327318333,global_lstm_seed_ensemble_seed=0,20265608,0,20265608
26005,global_lstm,global LSTM,12.386036960985626,-65.51117195854854,-25.55737486698641,-6.255340105077825,58.31353116426574,42.89130950392877,0.13340003505462553,1.9306738108589596,1.9213900125002041,global_lstm_seed_ensemble_seed=0,20265608,0,20265608
26006,global_lstm,global LSTM,12.739219712525667,-0.5567281041748426,-0.4740005173896209,-0.4086746741827585,59.79747226985516,43.3710738668757,0.13948265068369872,2.1184265873398718,2.0518900117488466,global_lstm_seed_ensemble_seed=0,20265608,0,20265608
26008,global_lstm,global LSTM,11.02258726899384,-0.6519230795952808,-0.4965198896549534,0.3423890345653322,54.49271222807411,39.02658448125697,0.14497787981110385,1.3521677351660268,1.0610919466024669,global_lstm_seed_ensemble_seed=0,20265608,0,20265608
26009,global_lstm,global LSTM,10.094455852156058,-0.19909651326984856,-0.49713801005258795,0.28678358467957166,65.91614587295979,44.791285030353144,0.16779828394164686,1.5923964007378517,1.3558587129902624,global_lstm_seed_ensemble_seed=0,20265608,0,20265608
27001,global_lstm,global LSTM,15.364818617385353,0.8529270629552845,0.5420480258797564,0.5113031073679126,8.19224545048298,33.39125203850841,0.6102297478047592,0.1563124049403597,1.07594585138921,global_lstm_seed_ensemble_seed=0,20265608,0,20265608
27002,global_lstm,global LSTM,12.536618754277892,0.799708807130149,0.6204295320646638,0.6551179134190881,4.647347951351212,36.23041204381108,0.8918680835016797,0.08738762565197034,0.9339031440453268,global_lstm_seed_ensemble_seed=0,20265608,0,20265608
27003,global_lstm,global LSTM,15.578370978781656,0.8260488137690258,0.4720446310052645,0.5043592715143557,11.293552201059349,34.62115260225004,0.4865109586501582,0.7095860902186991,0.5567198700972675,global_lstm_seed_ensemble_seed=0,20265608,0,20265608
27006,global_lstm,global LSTM,15.597535934291582,0.7578918661286473,0.567492171691381,0.7012964797621992,8.630075833218681,30.114119337227798,0.5427555551906975,0.05271399900731866,0.8096736431349789,global_lstm_seed_ensemble_seed=0,20265608,0,20265608
27007,global_lstm,global LSTM,15.066392881587953,0.7730066293431046,0.4855965062350206,0.4578142528178536,5.844222570823611,35.16051289544123,0.7793284544057216,0.2734242171426058,0.8318269198818719,global_lstm_seed_ensemble_seed=0,20265608,0,20265608
