series_id,scenario_group,target_tau_days,replicate,tau_acf_days,frequency,frequency_cpd,de,beta
single_timescale_ar1_2_00,single_timescale_ar1,2.0,0,1.9520438736954429,1.446759259259259e-06,0.12499999999999997,0.2440054842119303,1.295912848069529
single_timescale_ar1_2_00,single_timescale_ar1,2.0,0,1.9520438736954429,1.4919704861111116e-06,0.12890625000000006,0.25163065559355324,1.2920752556504431
single_timescale_ar1_2_00,single_timescale_ar1,2.0,0,1.9520438736954429,1.5371817129629626e-06,0.13281249999999997,0.2592558269751759,1.3178425734789936
single_timescale_ar1_2_00,single_timescale_ar1,2.0,0,1.9520438736954429,1.5823929398148137e-06,0.13671874999999992,0.2668809983567986,1.3142579820567888
single_timescale_ar1_2_00,single_timescale_ar1,2.0,0,1.9520438736954429,1.627604166666667e-06,0.14062500000000003,0.2745061697384217,1.3044298170932649
single_timescale_ar1_2_00,single_timescale_ar1,2.0,0,1.9520438736954429,1.672815393518517e-06,0.1445312499999999,0.28213134112004423,1.3107719676040466
single_timescale_ar1_2_00,single_timescale_ar1,2.0,0,1.9520438736954429,1.7180266203703689e-06,0.14843749999999986,0.289756512501667,1.2940182695579576
single_timescale_ar1_2_00,single_timescale_ar1,2.0,0,1.9520438736954429,1.7632378472222221e-06,0.15234375,0.2973816838832901,1.2895335240223966
single_timescale_ar1_2_00,single_timescale_ar1,2.0,0,1.9520438736954429,1.808449074074073e-06,0.15624999999999992,0.3050068552649128,1.2989613442384946
single_timescale_ar1_2_00,single_timescale_ar1,2.0,0,1.9520438736954429,1.8536603009259242e-06,0.16015624999999986,0.31263202664653544,1.2935104346262878
single_timescale_ar1_2_00,single_timescale_ar1,2.0,0,1.9520438736954429,1.8988715277777775e-06,0.16406249999999997,0.32025719802815855,1.278287911057127
single_timescale_ar1_2_00,single_timescale_ar1,2.0,0,1.9520438736954429,1.9440827546296306e-06,0.16796875000000008,0.32788236940978155,1.2719267740236215
single_timescale_ar1_2_00,single_timescale_ar1,2.0,0,1.9520438736954429,1.9892939814814817e-06,0.17187500000000003,0.33550754079140427,1.2620194304017216
single_timescale_ar1_2_00,single_timescale_ar1,2.0,0,1.9520438736954429,2.034505208333333e-06,0.17578124999999997,0.343132712173027,1.2555265218863112
single_timescale_ar1_2_00,single_timescale_ar1,2.0,0,1.9520438736954429,2.0797164351851845e-06,0.17968749999999994,0.35075788355464976,1.261259130801392
