raw_weighted_beta_variance,de_weighted_beta_variance,variance_reduction_fraction,raw_n_bins,de_n_bins,draw
0.5399409839938363,0.6046089120603714,-0.11976851171437158,24,24,33
0.5399409839938363,0.5956439383850346,-0.10316489402077729,24,24,34
0.5399409839938363,0.5938387730579937,-0.09982162988533706,24,24,35
0.5399409839938363,0.5881618152137794,-0.08930759592143427,24,24,36
0.5399409839938363,0.5850285471609211,-0.08350461347383022,24,24,37
0.5399409839938363,0.6004737372421141,-0.11210994357296056,24,24,38
0.5399409839938363,0.5837528066091221,-0.0811418727491632,24,24,39
0.5399409839938363,0.6023710500347641,-0.11562386981470645,24,24,40
0.5399409839938363,0.595836354223037,-0.10352125859339999,24,24,41
0.5399409839938363,0.5964043175430811,-0.10457315748028007,24,24,42
0.5399409839938363,0.592697680615215,-0.09770826476469319,24,24,43
0.5399409839938363,0.5912429538747581,-0.09501403190669348,24,24,44
0.5399409839938363,0.5896025663807888,-0.09197594525908302,24,24,45
0.5399409839938363,0.6001126844749001,-0.11144125425705911,24,24,46
0.5399409839938363,0.5927804489483868,-0.09786155620880538,24,24,47
0.5399409839938363,0.6090095687547126,-0.12791876669555566,24,24,48
0.5399409839938363,0.5926842592029976,-0.09768340758100968,24,24,49
0.5399409839938363,0.6063395826431317,-0.12297380754125789,24,24,50
0.5399409839938363,0.5828394455871942,-0.07945027857682994,24,24,51
0.5399409839938363,0.6032011700421737,-0.11716129711142567,24,24,52
0.5399409839938363,0.6037178055565204,-0.1181181341170653,24,24,53
0.5399409839938363,0.6049579183219014,-0.12041489024809293,24,24,54
0.5399409839938363,0.5951421854666349,-0.10223562039037355,24,24,55
0.5399409839938363,0.6048499397736852,-0.12021490811779138,24,24,56
0.5399409839938363,0.5907931521101842,-0.09418097463208769,24,24,57
0.5399409839938363,0.6030526332994919,-0.11688619900425276,24,24,58
0.5399409839938363,0.6021040646750645,-0.11512939844169683,24,24,59
0.5399409839938363,0.5940781994684726,-0.10026506058901866,24,24,60
0.5399409839938363,0.5921140504939342,-0.09662735011182905,24,24,61
0.5399409839938363,0.5951484674200849,-0.1022472549090269,24,24,62
0.5399409839938363,0.6008489755979346,-0.11280490536868307,24,24,63
0.5399409839938363,0.5991770704791307,-0.10970844636970667,24,24,64
0.5399409839938363,0.5840719040532657,-0.08173285853020781,24,24,65
0.5399409839938363,0.6063407200722251,-0.12297591412165662,24,24,66
0.5399409839938363,0.5884780125317881,-0.0898932105115138,24,24,67
0.5399409839938363,0.5980218366343857,-0.10756889060529702,24,24,68
0.5399409839938363,0.5980601281552592,-0.10763980857968433,24,24,69
0.5399409839938363,0.6123249932134199,-0.1340591126907491,24,24,70
0.5399409839938363,0.6002069656272091,-0.11161586806690857,24,24,71
0.5399409839938363,0.6169347450269134,-0.14259662317827687,24,24,72
0.5399409839938363,0.5974461782382595,-0.10650274001997169,24,24,73
0.5399409839938363,0.5959035528343208,-0.10364571406774968,24,24,74
0.5399409839938363,0.6068493662528934,-0.123917954447816,24,24,75
0.5399409839938363,0.6019433355874076,-0.11483171945006337,24,24,76
0.5399409839938363,0.6079122960937846,-0.1258865581885969,24,24,77
0.5399409839938363,0.5899140108700861,-0.09255275735249668,24,24,78
0.5399409839938363,0.6117571279563895,-0.1330073954218912,24,24,79
0.5399409839938363,0.5885388225087249,-0.0900058338884003,24,24,80
0.5399409839938363,0.6038673827307098,-0.11839515915984498,24,24,81
0.5399409839938363,0.6001056705219074,-0.11142826403553388,24,24,82
0.5399409839938363,0.5960724865270676,-0.10395858843319822,24,24,83
0.5399409839938363,0.5977011460374444,-0.1069749542188253,24,24,84
0.5399409839938363,0.6003353785934388,-0.11185369584815946,24,24,85
0.5399409839938363,0.5822681855512741,-0.07839227399326487,24,24,86
0.5399409839938363,0.5847233567033576,-0.0829393841865365,24,24,87
0.5399409839938363,0.5790512637304329,-0.07243436022823396,24,24,88
0.5399409839938363,0.5971609176820153,-0.10597442199133417,24,24,89
0.5399409839938363,0.5854810298685906,-0.0843426360005193,24,24,90
0.5399409839938363,0.5944362935086798,-0.10092827018196046,24,24,91
0.5399409839938363,0.5901993304484306,-0.09308118469326658,24,24,92
0.5399409839938363,0.6108176275842797,-0.1312673897546783,24,24,93
0.5399409839938363,0.5955395975238728,-0.1029716490842843,24,24,94
0.5399409839938363,0.5968473347264074,-0.10539364934227835,24,24,95
0.5399409839938363,0.6014387333490984,-0.11389716872458068,24,24,96
0.5399409839938363,0.6086118645666222,-0.12718219695945482,24,24,97
0.5399409839938363,0.6037435566804206,-0.11816582659580557,24,24,98
0.5399409839938363,0.6005647566455796,-0.11227851644696674,24,24,99
0.5399409839938363,0.5958628152236193,-0.10357026580227402,24,24,100
0.5399409839938363,0.5883519373671585,-0.08965971246567732,24,24,101
0.5399409839938363,0.5924213647952552,-0.09719651287300321,24,24,102
0.5399409839938363,0.5954978153900103,-0.10289426630523806,24,24,103
0.5399409839938363,0.6187927470316475,-0.1460377437077668,24,24,104
0.5399409839938363,0.5968739674406762,-0.1054429745742173,24,24,105
0.5399409839938363,0.590708536319977,-0.09402426159730126,24,24,106
0.5399409839938363,0.6042237819552225,-0.11905522986215855,24,24,107
0.5399409839938363,0.5872737123306215,-0.08766278119263046,24,24,108
0.5399409839938363,0.5968960470404343,-0.10548386719102658,24,24,109
0.5399409839938363,0.5978360250927051,-0.1072247575478169,24,24,110
0.5399409839938363,0.5903274412499299,-0.09331845284904096,24,24,111
0.5399409839938363,0.5966582239592138,-0.10504340594012944,24,24,112
0.5399409839938363,0.6014889932364443,-0.11399025276308838,24,24,113
0.5399409839938363,0.5999434542388695,-0.11112783067735826,24,24,114
0.5399409839938363,0.5831764232111419,-0.08007437942106506,24,24,115
0.5399409839938363,0.5853610600561654,-0.08412044539824673,24,24,116
0.5399409839938363,0.6027127828952514,-0.11625677761503603,24,24,117
0.5399409839938363,0.5972961787372796,-0.10622493280506012,24,24,118
0.5399409839938363,0.5961373510935181,-0.10407872112986945,24,24,119
0.5399409839938363,0.5924653376731045,-0.09727795302878474,24,24,120
0.5399409839938363,0.5837919090257145,-0.08121429254642179,24,24,121
0.5399409839938363,0.5888581927112996,-0.09059732483285936,24,24,122
0.5399409839938363,0.593632040192149,-0.09943874940029673,24,24,123
0.5399409839938363,0.5958202465403925,-0.10349142629112604,24,24,124
0.5399409839938363,0.6055641892658024,-0.12153773693295933,24,24,125
0.5399409839938363,0.587634383657526,-0.08833076406038133,24,24,126
0.5399409839938363,0.6033727720884201,-0.11747911341234274,24,24,127
0.5399409839938363,0.5866032192538799,-0.0864209916329973,24,24,128
0.5399409839938363,0.5952614120452451,-0.10245643448329218,24,24,129
0.5399409839938363,0.5947143980122793,-0.10144333481280672,24,24,130
0.5399409839938363,0.5892315065547046,-0.09128872232716266,24,24,131
0.5399409839938363,0.5818696237946613,-0.07765411599372812,24,24,132
0.5399409839938363,0.5916236643962032,-0.09571912845007684,24,24,133
0.5399409839938363,0.5896731570400533,-0.09210668299034833,24,24,134
0.5399409839938363,0.587477020415484,-0.08803931879746023,24,24,135
0.5399409839938363,0.5928400143459877,-0.09797187455722985,24,24,136
0.5399409839938363,0.6003352909509853,-0.11185353352958,24,24,137
0.5399409839938363,0.5920902674565833,-0.09658330263616804,24,24,138
0.5399409839938363,0.5883809929953409,-0.08971352506565337,24,24,139
0.5399409839938363,0.5853903634215536,-0.08417471682097047,24,24,140
0.5399409839938363,0.5872594367515086,-0.0876363420455086,24,24,141
0.5399409839938363,0.5862728023008197,-0.08580904150723315,24,24,142
0.5399409839938363,0.5970854945650453,-0.10583473428618524,24,24,143
0.5399409839938363,0.5902671165658467,-0.09320672826085186,24,24,144
0.5399409839938363,0.5987380457819531,-0.10889534880869135,24,24,145
0.5399409839938363,0.593712400685127,-0.09958758139371865,24,24,146
0.5399409839938363,0.598282154609768,-0.10805101362077321,24,24,147
0.5399409839938363,0.6051060448491432,-0.12068922861401243,24,24,148
0.5399409839938363,0.6055636636065947,-0.12153676338358414,24,24,149
0.5399409839938363,0.6087977725373895,-0.12752650860883585,24,24,150
0.5399409839938363,0.5787558491870802,-0.07188723646450784,24,24,151
0.5399409839938363,0.6076537402596113,-0.12540769875425492,24,24,152
0.5399409839938363,0.5824910367863622,-0.07880500657273984,24,24,153
0.5399409839938363,0.5967600073717415,-0.1052319143429828,24,24,154
0.5399409839938363,0.6005968019148212,-0.11233786602440494,24,24,155
0.5399409839938363,0.5973197465382367,-0.10626858165124108,24,24,156
0.5399409839938363,0.6024590951302146,-0.11578693410888025,24,24,157
0.5399409839938363,0.5954315116896373,-0.1027714682544536,24,24,158
0.5399409839938363,0.6011760524272338,-0.11341066940400393,24,24,159
0.5399409839938363,0.6053992995213301,-0.12123235217914308,24,24,160
0.5399409839938363,0.6041951397514959,-0.11900218294670716,24,24,161
0.5399409839938363,0.5984773854706071,-0.10841259176843498,24,24,162
0.5399409839938363,0.597462279822192,-0.10653256102709992,24,24,163
0.5399409839938363,0.5890378100592631,-0.09092998590747343,24,24,164
0.5399409839938363,0.594168051178385,-0.10043147083120432,24,24,165
0.5399409839938363,0.5894521034767847,-0.09169727979662605,24,24,166
0.5399409839938363,0.5894838721811788,-0.09175611716096013,24,24,167
0.5399409839938363,0.5819744680344238,-0.07784829321470312,24,24,168
0.5399409839938363,0.5904762837931383,-0.09359411731538225,24,24,169
0.5399409839938363,0.5954897853624879,-0.1028793942585505,24,24,170
0.5399409839938363,0.589654917988913,-0.09207290327797055,24,24,171
0.5399409839938363,0.6025584578204757,-0.11597095920274542,24,24,172
0.5399409839938363,0.5988844876731463,-0.10916656713723898,24,24,173
0.5399409839938363,0.5944418319239035,-0.10093852762747386,24,24,174
0.5399409839938363,0.6064515472655178,-0.12318117209720966,24,24,175
0.5399409839938363,0.5969477746233615,-0.105579669481389,24,24,176
0.5399409839938363,0.5841215152287819,-0.08182474111920708,24,24,177
0.5399409839938363,0.5989021467894161,-0.10919927277876892,24,24,178
0.5399409839938363,0.6011977988802152,-0.11345094501490591,24,24,179
0.5399409839938363,0.609652430085441,-0.1291093807622511,24,24,180
0.5399409839938363,0.593340949526834,-0.09889963369331367,24,24,181
0.5399409839938363,0.6094153538995909,-0.12867030280210717,24,24,182
0.5399409839938363,0.6032662879670654,-0.11728189904167749,24,24,183
0.5399409839938363,0.6116134907447222,-0.13274137151200965,24,24,184
0.5399409839938363,0.6022933367172203,-0.11547994053382657,24,24,185
0.5399409839938363,0.611440374914703,-0.13242075160140646,24,24,186
0.5399409839938363,0.6049363958111049,-0.1203750293902687,24,24,187
0.5399409839938363,0.6038654357052604,-0.11839155316306545,24,24,188
0.5399409839938363,0.5961463738098678,-0.10409543169012918,24,24,189
0.5399409839938363,0.5930495325605002,-0.0983599136591383,24,24,190
0.5399409839938363,0.6044328523664106,-0.11944243960801201,24,24,191
0.5399409839938363,0.5977385399291414,-0.10704420973527155,24,24,192
0.5399409839938363,0.611546484704648,-0.1326172726899893,24,24,193
0.5399409839938363,0.6033618990791868,-0.11745897600926421,24,24,194
0.5399409839938363,0.610636154485294,-0.1309312917284766,24,24,195
0.5399409839938363,0.5885026061991975,-0.08993875931802865,24,24,196
0.5399409839938363,0.5817915612237552,-0.07750953987667042,24,24,197
0.5399409839938363,0.600908109382306,-0.11291442434598684,24,24,198
0.5399409839938363,0.5821602121716636,-0.07819230143550145,24,24,199
0.5399409839938363,0.5896284185929963,-0.09202382495885372,24,24,200
0.5399409839938363,0.594944071440733,-0.10186870246457276,24,24,201
0.5399409839938363,0.593067294842074,-0.09839281036840904,24,24,202
0.5399409839938363,0.5898411286312384,-0.09241777549150029,24,24,203
0.5399409839938363,0.6124687433634277,-0.1343253457685653,24,24,204
0.5399409839938363,0.5952538848377222,-0.10244249368652739,24,24,205
0.5399409839938363,0.5945344884017844,-0.10111013245212609,24,24,206
0.5399409839938363,0.5744801392729209,-0.06396838969993592,24,24,207
0.5399409839938363,0.6019650146555424,-0.1148718702605731,24,24,208
0.5399409839938363,0.5967804986914323,-0.10526986537892616,24,24,209
0.5399409839938363,0.5899039104073206,-0.09253405074739553,24,24,210
0.5399409839938363,0.5817031721283044,-0.07734583847583021,24,24,211
0.5399409839938363,0.597607240341513,-0.10680103577455984,24,24,212
0.5399409839938363,0.5884581191320865,-0.08985636685583406,24,24,213
0.5399409839938363,0.6011500461216153,-0.11336250431487477,24,24,214
0.5399409839938363,0.5909668148023192,-0.09450260736100258,24,24,215
0.5399409839938363,0.6020371951538342,-0.11500555245998298,24,24,216
0.5399409839938363,0.5938619873177711,-0.09986462395406963,24,24,217
0.5399409839938363,0.5930346207499609,-0.09833229617689246,24,24,218
0.5399409839938363,0.6020290005904281,-0.11499037568391098,24,24,219
0.5399409839938363,0.6036762224569694,-0.11804111996036346,24,24,220
0.5399409839938363,0.6043488017623867,-0.11928677332870452,24,24,221
0.5399409839938363,0.6038666972359216,-0.11839388958630159,24,24,222
0.5399409839938363,0.5955145643548304,-0.10292528629689747,24,24,223
0.5399409839938363,0.6042546946734032,-0.11911248189357877,24,24,224
0.5399409839938363,0.5948017460303212,-0.10160510808179585,24,24,225
0.5399409839938363,0.5957337603118897,-0.10333124910312488,24,24,226
0.5399409839938363,0.5793822232467347,-0.07304731521056139,24,24,227
0.5399409839938363,0.5949316376415924,-0.10184567439389612,24,24,228
0.5399409839938363,0.5968251055413866,-0.10535247968544588,24,24,229
0.5399409839938363,0.6113438879783343,-0.13224205255979068,24,24,230
0.5399409839938363,0.5990984235274883,-0.10956278794781646,24,24,231
0.5399409839938363,0.588792820985769,-0.09047625285005298,24,24,232
0.5399409839938363,0.5921020881760425,-0.0966051952500084,24,24,233
0.5399409839938363,0.6013793650341928,-0.11378721538400173,24,24,234
0.5399409839938363,0.6073737618230571,-0.12488916349789561,24,24,235
0.5399409839938363,0.604161257245519,-0.11893943070714517,24,24,236
0.5399409839938363,0.5920595521589989,-0.0965264162384042,24,24,237
0.5399409839938363,0.5937091730351843,-0.09958160361088991,24,24,238
0.5399409839938363,0.6045617605791188,-0.11968118461261355,24,24,239
0.5399409839938363,0.6107436272879229,-0.1311303371905083,24,24,240
0.5399409839938363,0.612270840838376,-0.13395881955381522,24,24,241
0.5399409839938363,0.5936346986080838,-0.09944367293085588,24,24,242
0.5399409839938363,0.5926880144558655,-0.09769036251308413,24,24,243
0.5399409839938363,0.5934490232900475,-0.09909979216695652,24,24,244
0.5399409839938363,0.5865330289676149,-0.08629099541425168,24,24,245
0.5399409839938363,0.5874141302288333,-0.08792284275930963,24,24,246
0.5399409839938363,0.5941980848899756,-0.1004870948947241,24,24,247
0.5399409839938363,0.6046518154392523,-0.11984797110003177,24,24,248
0.5399409839938363,0.600300744873555,-0.11178955231968049,24,24,249
0.5399409839938363,0.5896357192367697,-0.09203734614726104,24,24,250
0.5399409839938363,0.6013733790752498,-0.1137761290632363,24,24,251
0.5399409839938363,0.5970929194439152,-0.10584848556473225,24,24,252
0.5399409839938363,0.6030795234538622,-0.11693600102922852,24,24,253
0.5399409839938363,0.5917309540473202,-0.09591783470557065,24,24,254
0.5399409839938363,0.6025790551384136,-0.1160091065531939,24,24,255
0.5399409839938363,0.5930750373653526,-0.09840714994163674,24,24,256
0.5399409839938363,0.5951345177311252,-0.10222141932815204,24,24,257
0.5399409839938363,0.6029209076799495,-0.11664223600931953,24,24,258
0.5399409839938363,0.5962745377339398,-0.10433279823179081,24,24,259
0.5399409839938363,0.598194604363502,-0.10788886581414006,24,24,260
0.5399409839938363,0.6018531105386538,-0.11466461776408557,24,24,261
0.5399409839938363,0.594548387756313,-0.10113587481090364,24,24,262
0.5399409839938363,0.5992440570084314,-0.10983250905671595,24,24,263
0.5399409839938363,0.5949383054696368,-0.10185802357323614,24,24,264
0.5399409839938363,0.5905001681005182,-0.09363835234863202,24,24,265
0.5399409839938363,0.5850355582983469,-0.08351759848077278,24,24,266
0.5399409839938363,0.591746199121881,-0.09594606941086747,24,24,267
0.5399409839938363,0.5793252497555914,-0.07294179721353533,24,24,268
0.5399409839938363,0.5988310840429413,-0.10906766071637426,24,24,269
0.5399409839938363,0.6041164704057815,-0.1188564830497806,24,24,270
0.5399409839938363,0.5914642179697501,-0.09542382501659111,24,24,271
0.5399409839938363,0.5974323254385254,-0.1064770838831998,24,24,272
0.5399409839938363,0.5916668569693773,-0.09579912343925992,24,24,273
0.5399409839938363,0.5993870895527993,-0.11009741308994915,24,24,274
0.5399409839938363,0.5968110106304407,-0.10532637514557268,24,24,275
0.5399409839938363,0.5974006260067458,-0.10641837481550664,24,24,276
0.5399409839938363,0.5989059968632612,-0.10920640332443818,24,24,277
0.5399409839938363,0.5885813320955587,-0.09008456394982182,24,24,278
0.5399409839938363,0.6099721726786437,-0.12970156139435943,24,24,279
0.5399409839938363,0.5958754003358987,-0.10359357411309407,24,24,280
0.5399409839938363,0.5989130288086698,-0.10921942686889413,24,24,281
0.5399409839938363,0.5975677208442941,-0.10672784352134985,24,24,282
0.5399409839938363,0.6136914452362272,-0.1365898559818027,24,24,283
0.5399409839938363,0.5968233922538333,-0.10534930658393282,24,24,284
0.5399409839938363,0.6026733667101701,-0.11618377670151074,24,24,285
0.5399409839938363,0.6109865489891088,-0.13158024136223656,24,24,286
0.5399409839938363,0.6009884122693535,-0.11306314965009977,24,24,287
0.5399409839938363,0.5955660350296856,-0.10302061277957064,24,24,288
0.5399409839938363,0.5993569577250049,-0.11004160730989601,24,24,289
0.5399409839938363,0.5943559656633909,-0.10077949865383026,24,24,290
0.5399409839938363,0.5940590432991482,-0.10022958232400019,24,24,291
0.5399409839938363,0.5897909463749701,-0.09232483522996077,24,24,292
0.5399409839938363,0.5954141489340277,-0.10273931148894717,24,24,293
0.5399409839938363,0.5988809141372199,-0.10915994875480028,24,24,294
0.5399409839938363,0.6090215136874917,-0.1279408893592045,24,24,295
0.5399409839938363,0.5907588705512214,-0.09411748332474293,24,24,296
0.5399409839938363,0.6106920276458433,-0.13103477185353776,24,24,297
0.5399409839938363,0.5949200474943737,-0.10182420881235606,24,24,298
0.5399409839938363,0.5988289194419374,-0.10906365175786202,24,24,299
